10/04/20,17:49:23,470,70,532,88,650,55,516
10/04/20,17:49:24,470,39,532,91,650,53,516
10/04/20,17:49:25,470,66,532,98,650,57,516
10/04/20,17:49:26,470,28,532,92,650,51,516
10/04/20,17:49:27,470,56,532,98,650,54,516
10/04/20,17:49:29,470,50,532,88,650,55,516
10/04/20,17:49:30,470,71,532,90,650,56,516
10/04/20,17:49:31,470,56,532,90,650,54,516
10/04/20,17:49:32,470,70,532,90,650,57,516
10/04/20,17:49:33,470,64,532,89,650,55,516
10/04/20,17:49:34,470,16,532,69,650,48,516
10/04/20,17:49:35,470,47,532,56,650,54,516
10/04/20,17:49:36,470,77,532,16,650,56,516
10/04/20,17:49:38,470,8,532,68,650,48,516
10/04/20,17:49:39,470,56,532,57,650,55,516
10/04/20,17:49:40,470,78,532,95,650,56,516
10/04/20,17:49:41,470,47,532,94,650,53,516
10/04/20,17:49:42,470,36,532,100,650,51,516
10/04/20,17:49:43,470,75,532,106,650,55,516
10/04/20,17:49:44,470,29,532,109,650,50,516
10/04/20,17:49:46,470,23,532,109,650,48,516
10/04/20,17:49:47,470,89,532,82,650,58,516
10/04/20,17:49:48,470,82,532,85,650,57,516
10/04/20,17:49:49,470,94,532,75,650,57,516
10/04/20,17:49:50,470,-3,532,105,650,47,516
10/04/20,17:49:51,470,10,532,41,650,49,516
10/04/20,17:49:52,470,92,532,81,650,56,516
10/04/20,17:49:53,470,70,532,90,650,56,516
10/04/20,17:49:55,470,7,532,87,650,48,516
10/04/20,17:49:56,470,90,532,110,650,56,516
10/04/20,17:49:57,470,46,532,100,650,51,516
10/04/20,17:49:58,470,2,532,97,650,50,516
10/04/20,17:49:59,470,95,532,100,650,59,516
10/04/20,17:50:00,470,99,532,97,650,62,516
10/04/20,17:50:01,470,-7,532,2,650,45,516
10/04/20,17:50:02,470,16,532,-1,650,50,516
10/04/20,17:50:04,470,-10,532,7,650,46,516
10/04/20,17:50:05,470,8,532,3,650,51,516
10/04/20,17:50:06,470,14,532,-1,650,50,516
10/04/20,17:50:07,470,38,532,106,650,51,516
10/04/20,17:50:08,470,-4,532,24,650,45,516
10/04/20,17:50:09,470,8,532,-3,650,51,516
10/04/20,17:50:10,470,85,532,99,650,59,516
10/04/20,17:50:11,470,84,532,98,650,59,516
10/04/20,17:50:13,470,84,532,102,650,56,516
10/04/20,17:50:14,470,37,532,107,650,52,516
10/04/20,17:50:15,470,66,532,110,650,54,516
10/04/20,17:50:16,470,10,532,96,650,50,516
10/04/20,17:50:17,470,45,532,108,650,52,516
10/04/20,17:50:18,470,24,532,105,650,50,516
10/04/20,17:50:19,470,69,532,101,650,55,516
10/04/20,17:50:21,470,0,532,86,650,46,516
10/04/20,17:50:22,470,39,532,70,650,49,516
10/04/20,17:50:23,470,86,532,81,650,61,516
10/04/20,17:50:24,470,59,532,102,650,58,516
10/04/20,17:50:25,470,-5,532,75,650,49,516
10/04/20,17:50:26,470,-3,532,53,650,49,516
10/04/20,17:50:27,470,-12,532,45,650,45,516
10/04/20,17:50:28,470,-5,532,88,650,50,516
10/04/20,17:50:30,470,-33,532,15,650,42,516
10/04/20,17:50:31,470,18,532,51,650,49,516
10/04/20,17:50:32,470,-22,532,80,650,48,516
10/04/20,17:50:33,470,110,532,39,650,65,516
10/04/20,17:50:34,470,46,532,49,650,54,516
10/04/20,17:50:35,470,62,532,73,650,48,516
10/04/20,17:50:36,470,89,532,34,650,63,516
10/04/20,17:50:37,470,75,532,69,650,62,516
10/04/20,17:50:39,470,48,532,55,650,55,516
10/04/20,17:50:40,470,59,532,68,650,61,516
10/04/20,17:50:41,470,36,532,59,650,55,516
10/04/20,17:50:42,470,40,532,61,650,58,516
10/04/20,17:50:43,470,84,532,67,650,64,516
10/04/20,17:50:44,470,49,532,64,650,57,516
10/04/20,17:50:45,470,102,532,68,650,65,516
10/04/20,17:50:46,470,110,532,65,650,63,516
10/04/20,17:50:48,470,64,532,59,650,61,516
10/04/20,17:50:49,470,18,532,51,650,55,516
10/04/20,17:50:50,470,5,532,50,650,48,516
10/04/20,17:50:51,470,114,532,60,650,59,516
10/04/20,17:50:52,470,110,532,56,650,62,516
10/04/20,17:50:53,470,51,532,52,650,52,516
10/04/20,17:50:54,470,-12,532,50,650,40,516
10/04/20,17:50:55,470,-19,532,51,650,40,516
10/04/20,17:50:57,470,-27,532,54,650,41,516
10/04/20,17:50:58,470,-33,532,52,650,41,516
10/04/20,17:50:59,470,-28,532,52,650,42,516
10/04/20,17:52:58,470,45,532,50,650,53,516
10/04/20,17:53:00,470,44,532,28,650,52,516
10/04/20,17:53:01,470,44,532,86,650,52,516
10/04/20,17:53:02,470,43,532,82,650,51,516
10/04/20,17:53:03,470,43,532,24,650,53,516
10/04/20,17:53:04,470,43,532,45,650,53,516
10/04/20,17:53:05,470,43,532,79,650,52,516
10/04/20,17:53:06,470,46,532,25,650,52,516
10/04/20,17:53:08,470,41,532,24,650,52,516
10/04/20,17:53:09,470,43,532,31,650,50,516
10/04/20,17:53:10,470,45,532,50,650,52,516
10/04/20,17:53:11,470,45,532,85,650,52,516
10/04/20,17:53:12,470,44,532,78,650,53,516
10/04/20,17:53:13,470,45,532,78,650,52,516
10/04/20,17:53:14,470,44,532,50,650,50,516
10/04/20,17:53:15,470,43,532,40,650,51,516
10/04/20,17:53:17,470,42,532,50,650,54,516
10/04/20,17:53:18,470,45,532,86,650,52,516
10/04/20,17:53:19,470,44,532,56,650,51,516
10/04/20,17:53:20,470,44,532,26,650,53,516
