raw_phase_delay,raw_thermistor_voltage,oxygen_ml_l,temperature,datetime
16.413,0.695536,7.453,17.7269,10/22/2020 17:21:47.813321
16.394,0.695144,7.469,17.7448,10/22/2020 17:21:48.996158
16.400,0.692221,7.428,17.8784,10/22/2020 17:21:50.174008
16.401,0.693892,7.446,17.8020,10/22/2020 17:21:51.358840
16.420,0.694237,7.431,17.7862,10/22/2020 17:21:52.559629
16.363,0.689342,7.433,18.0104,10/22/2020 17:21:53.745461
16.385,0.691039,7.430,17.9325,10/22/2020 17:21:54.922312
16.404,0.694918,7.456,17.7551,10/22/2020 17:21:56.100164
16.466,0.699192,7.439,17.5607,10/22/2020 17:21:57.292972
16.397,0.692459,7.434,17.8675,10/22/2020 17:21:58.507725
16.475,0.697902,7.414,17.6192,10/22/2020 17:21:59.678594
16.425,0.695962,7.445,17.7075,10/22/2020 17:22:00.944209
16.405,0.695806,7.465,17.7146,10/22/2020 17:22:02.043270
16.417,0.697766,7.476,17.6254,10/22/2020 17:22:03.253036
16.450,0.697948,7.442,17.6171,10/22/2020 17:22:04.431884
16.459,0.698134,7.435,17.6087,10/22/2020 17:22:05.608735
16.484,0.701254,7.444,17.4672,10/22/2020 17:22:06.797563
16.433,0.694676,7.421,17.7661,10/22/2020 17:22:07.980395
16.419,0.694617,7.436,17.7688,10/22/2020 17:22:09.164228
16.448,0.696437,7.426,17.6859,10/22/2020 17:22:10.380975
16.487,0.697819,7.400,17.6230,10/22/2020 17:22:11.550846
16.490,0.698003,7.399,17.6146,10/22/2020 17:22:12.736675
16.499,0.701412,7.431,17.4600,10/22/2020 17:22:13.915524
16.533,0.711125,7.508,17.0234,10/22/2020 17:22:15.100355
16.463,0.700996,7.464,17.4789,10/22/2020 17:22:16.288179
16.457,0.699820,7.457,17.5321,10/22/2020 17:22:17.473012
16.461,0.699373,7.447,17.5525,10/22/2020 17:22:18.661832
16.484,0.700546,7.436,17.4993,10/22/2020 17:22:19.843672
16.523,0.703099,7.424,17.3838,10/22/2020 17:22:21.030500
16.535,0.702341,7.403,17.4181,10/22/2020 17:22:22.221314
16.501,0.697458,7.381,17.6394,10/22/2020 17:22:23.409137
16.514,0.703229,7.436,17.3780,10/22/2020 17:22:24.614913
16.464,0.700830,7.461,17.4864,10/22/2020 17:22:25.873548
16.479,0.700324,7.439,17.5093,10/22/2020 17:22:27.062368
16.470,0.699467,7.438,17.5482,10/22/2020 17:22:28.203319
16.462,0.698170,7.431,17.6070,10/22/2020 17:22:29.344268
16.506,0.700460,7.411,17.5031,10/22/2020 17:22:30.536081
16.501,0.698333,7.392,17.5997,10/22/2020 17:22:31.722909
16.471,0.695587,7.392,17.7246,10/22/2020 17:22:32.894774
16.473,0.698820,7.428,17.5775,10/22/2020 17:22:34.092571
16.473,0.698381,7.422,17.5975,10/22/2020 17:22:35.283391
16.490,0.700369,7.428,17.5073,10/22/2020 17:22:36.463231
16.534,0.702471,7.405,17.4121,10/22/2020 17:22:37.652052
16.560,0.701039,7.361,17.4769,10/22/2020 17:22:38.918665
16.617,0.721048,7.535,16.5829,10/22/2020 17:22:40.014736
16.595,0.709760,7.425,17.0845,10/22/2020 17:22:41.212533
16.511,0.700127,7.402,17.5182,10/22/2020 17:22:42.394371
16.507,0.703050,7.441,17.3860,10/22/2020 17:22:43.578207
16.522,0.706189,7.462,17.2447,10/22/2020 17:22:44.764034
16.582,0.709399,7.435,17.1006,10/22/2020 17:22:45.943879
16.536,0.703361,7.413,17.3720,10/22/2020 17:22:47.241411
16.512,0.702462,7.428,17.4126,10/22/2020 17:22:48.329502
16.531,0.704608,7.434,17.3158,10/22/2020 17:22:49.603095
16.579,0.705015,7.387,17.2974,10/22/2020 17:22:50.695176
16.611,0.712896,7.445,16.9444,10/22/2020 17:22:51.877014
16.608,0.713546,7.456,16.9154,10/22/2020 17:22:53.077805
16.524,0.703976,7.434,17.3442,10/22/2020 17:22:54.264631
16.528,0.705549,7.448,17.2734,10/22/2020 17:22:55.456444
16.558,0.707750,7.442,17.1745,10/22/2020 17:22:56.627313
16.555,0.703550,7.396,17.3635,10/22/2020 17:22:57.809154
16.546,0.701942,7.386,17.4361,10/22/2020 17:22:59.016923
16.531,0.700834,7.389,17.4862,10/22/2020 17:23:00.193778
16.546,0.701943,7.386,17.4360,10/22/2020 17:23:01.383595
16.508,0.700866,7.414,17.4848,10/22/2020 17:23:02.567430
16.520,0.703882,7.436,17.3485,10/22/2020 17:23:03.753258
16.579,0.712592,7.476,16.9579,10/22/2020 17:23:04.950061
16.566,0.701727,7.363,17.4458,10/22/2020 17:23:06.129908
16.525,0.699239,7.377,17.5585,10/22/2020 17:23:07.317726
16.520,0.699183,7.382,17.5610,10/22/2020 17:23:08.492586
16.530,0.701898,7.402,17.4381,10/22/2020 17:23:09.678417
16.525,0.699651,7.382,17.5398,10/22/2020 17:23:10.877209
16.535,0.701252,7.390,17.4673,10/22/2020 17:23:12.161773
16.560,0.701788,7.369,17.4431,10/22/2020 17:23:13.251858
16.576,0.703352,7.371,17.3724,10/22/2020 17:23:14.426717
16.540,0.699838,7.368,17.5313,10/22/2020 17:23:15.624515
16.524,0.699004,7.375,17.5692,10/22/2020 17:23:16.811341
16.543,0.700302,7.370,17.5103,10/22/2020 17:23:17.993181
16.583,0.702310,7.351,17.4194,10/22/2020 17:23:19.177015
16.522,0.698844,7.376,17.5764,10/22/2020 17:23:20.361847
16.532,0.700552,7.384,17.4990,10/22/2020 17:23:21.548673
16.550,0.703623,7.401,17.3602,10/22/2020 17:23:22.745473
16.541,0.705229,7.430,17.2878,10/22/2020 17:23:23.925318
16.520,0.701375,7.407,17.4617,10/22/2020 17:23:25.110151
16.528,0.703207,7.420,17.3790,10/22/2020 17:23:26.290992
16.560,0.701815,7.370,17.4419,10/22/2020 17:23:27.476821
16.530,0.701040,7.392,17.4769,10/22/2020 17:23:28.675615
16.528,0.703443,7.423,17.3683,10/22/2020 17:23:29.865435
16.544,0.702568,7.395,17.4078,10/22/2020 17:23:31.047275
16.559,0.704147,7.399,17.3365,10/22/2020 17:23:32.227119
16.665,0.710885,7.365,17.0341,10/22/2020 17:23:33.410954
16.571,0.706636,7.414,17.2245,10/22/2020 17:23:34.609748
16.551,0.707642,7.448,17.1794,10/22/2020 17:23:35.795577
16.564,0.709522,7.456,17.0951,10/22/2020 17:23:36.980410
16.576,0.707591,7.420,17.1817,10/22/2020 17:23:38.167235
16.559,0.702759,7.382,17.3992,10/22/2020 17:23:39.345086
16.547,0.701506,7.380,17.4558,10/22/2020 17:23:40.528922
16.575,0.700940,7.344,17.4814,10/22/2020 17:23:41.732701
16.596,0.702570,7.341,17.4077,10/22/2020 17:23:43.232693
16.551,0.704065,7.405,17.3403,10/22/2020 17:23:44.204093
16.606,0.705199,7.361,17.2891,10/22/2020 17:23:45.280215
16.640,0.710023,7.381,17.0727,10/22/2020 17:23:46.465048
16.567,0.700198,7.343,17.5150,10/22/2020 17:23:47.661848
16.594,0.705614,7.378,17.2705,10/22/2020 17:23:48.846684
16.614,0.707470,7.378,17.1871,10/22/2020 17:23:50.033516
16.604,0.708012,7.396,17.1627,10/22/2020 17:23:51.232299
16.601,0.711130,7.435,17.0232,10/22/2020 17:23:52.400177
16.576,0.710688,7.457,17.0429,10/22/2020 17:23:53.601963
16.567,0.711553,7.476,17.0044,10/22/2020 17:23:54.802754
16.594,0.707778,7.404,17.1732,10/22/2020 17:23:55.966641
16.628,0.708609,7.376,17.1360,10/22/2020 17:23:57.150477
16.581,0.705626,7.392,17.2699,10/22/2020 17:23:58.337303
16.593,0.705926,7.383,17.2565,10/22/2020 17:23:59.530111
16.637,0.711371,7.400,17.0124,10/22/2020 17:24:00.715940
16.623,0.710967,7.410,17.0305,10/22/2020 17:24:01.901769
16.601,0.709068,7.411,17.1154,10/22/2020 17:24:03.085604
16.589,0.708417,7.416,17.1446,10/22/2020 17:24:04.271432
16.627,0.709414,7.388,17.1000,10/22/2020 17:24:05.469230
16.615,0.710242,7.410,17.0629,10/22/2020 17:24:06.661042
16.646,0.711031,7.386,17.0276,10/22/2020 17:24:07.830916
16.673,0.711894,7.368,16.9891,10/22/2020 17:24:09.015748
16.641,0.714397,7.430,16.8776,10/22/2020 17:24:10.203571
16.646,0.714232,7.424,16.8849,10/22/2020 17:24:11.401368
16.621,0.714317,7.451,16.8811,10/22/2020 17:24:12.594178
16.601,0.710431,7.427,17.0545,10/22/2020 17:24:13.865777
16.608,0.711919,7.437,16.9880,10/22/2020 17:24:14.963844
16.616,0.710693,7.414,17.0427,10/22/2020 17:24:16.229457
16.594,0.707053,7.395,17.2058,10/22/2020 17:24:17.342482
16.606,0.708683,7.401,17.1327,10/22/2020 17:24:18.523324
16.646,0.708646,7.359,17.1343,10/22/2020 17:24:19.701174
16.661,0.712314,7.385,16.9703,10/22/2020 17:24:20.889995
16.667,0.714872,7.409,16.8565,10/22/2020 17:24:22.169573
16.674,0.711886,7.367,16.9894,10/22/2020 17:24:23.275616
16.613,0.707911,7.385,17.1673,10/22/2020 17:24:24.468427
16.649,0.711252,7.386,17.0177,10/22/2020 17:24:25.635306
16.633,0.712720,7.420,16.9523,10/22/2020 17:24:26.826121
16.652,0.710707,7.376,17.0421,10/22/2020 17:24:28.005966
16.617,0.707156,7.371,17.2012,10/22/2020 17:24:29.200771
16.629,0.707318,7.361,17.1939,10/22/2020 17:24:30.391611
16.646,0.709581,7.370,17.0924,10/22/2020 17:24:31.571433
16.643,0.712856,7.410,16.9461,10/22/2020 17:24:32.753273
16.656,0.713322,7.403,16.9254,10/22/2020 17:24:33.976004
16.654,0.715988,7.435,16.8068,10/22/2020 17:24:35.134904
16.692,0.713551,7.367,16.9152,10/22/2020 17:24:36.412511
16.712,0.714869,7.361,16.8566,10/22/2020 17:24:37.510552
16.648,0.712783,7.405,16.9494,10/22/2020 17:24:38.678432
16.653,0.711008,7.378,17.0286,10/22/2020 17:24:39.878219
16.674,0.714416,7.396,16.8767,10/22/2020 17:24:41.053079
16.658,0.713040,7.396,16.9380,10/22/2020 17:24:42.254865
16.681,0.713814,7.381,16.9035,10/22/2020 17:24:43.443687
16.669,0.715102,7.410,16.8462,10/22/2020 17:24:44.627522
16.651,0.712062,7.392,16.9816,10/22/2020 17:24:45.807367
16.672,0.711712,7.367,16.9972,10/22/2020 17:24:46.988210
16.668,0.711250,7.365,17.0178,10/22/2020 17:24:48.191990
16.656,0.710157,7.365,17.0667,10/22/2020 17:24:49.378817
16.662,0.711403,7.374,17.0110,10/22/2020 17:24:50.556666
16.667,0.713988,7.398,16.8958,10/22/2020 17:24:51.756461
16.684,0.717040,7.416,16.7602,10/22/2020 17:24:52.938299
16.732,0.724093,7.447,16.4489,10/22/2020 17:24:54.151055
16.728,0.715724,7.354,16.8186,10/22/2020 17:24:55.303975
16.708,0.718093,7.402,16.7135,10/22/2020 17:24:56.493791
16.675,0.716397,7.418,16.7887,10/22/2020 17:24:57.669648
16.674,0.712785,7.376,16.9493,10/22/2020 17:24:58.855478
16.684,0.713014,7.369,16.9391,10/22/2020 17:25:00.056265
16.692,0.711688,7.346,16.9983,10/22/2020 17:25:01.243092
16.750,0.717884,7.356,16.7228,10/22/2020 17:25:02.420942
16.739,0.721635,7.411,16.5570,10/22/2020 17:25:03.605774
16.743,0.722787,7.421,16.5063,10/22/2020 17:25:04.785620
16.702,0.717333,7.400,16.7472,10/22/2020 17:25:05.998377
16.715,0.719386,7.411,16.6563,10/22/2020 17:25:07.268979
16.689,0.716286,7.402,16.7937,10/22/2020 17:25:08.355076
16.730,0.720164,7.404,16.6219,10/22/2020 17:25:09.536914
16.728,0.717140,7.371,16.7558,10/22/2020 17:25:10.723740
16.766,0.727759,7.453,16.2881,10/22/2020 17:25:11.921538
16.739,0.721734,7.413,16.5527,10/22/2020 17:25:13.104374
16.697,0.713288,7.358,16.9269,10/22/2020 17:25:14.289206
16.698,0.714983,7.378,16.8515,10/22/2020 17:25:15.470047
16.700,0.712477,7.346,16.9631,10/22/2020 17:25:16.654880
16.712,0.713743,7.348,16.9066,10/22/2020 17:25:17.861654
16.693,0.713578,7.366,16.9140,10/22/2020 17:25:19.040504
16.711,0.714695,7.360,16.8643,10/22/2020 17:25:20.219349
16.731,0.717930,7.377,16.7208,10/22/2020 17:25:21.403184
16.708,0.713323,7.347,16.9254,10/22/2020 17:25:22.590010
16.737,0.719634,7.390,16.6454,10/22/2020 17:25:23.783818
16.730,0.721052,7.414,16.5828,10/22/2020 17:25:24.971643
16.777,0.728034,7.445,16.2761,10/22/2020 17:25:26.157470
16.757,0.724911,7.430,16.4129,10/22/2020 17:25:27.338313
16.707,0.715783,7.377,16.8160,10/22/2020 17:25:28.529129
16.752,0.717962,7.355,16.7193,10/22/2020 17:25:29.704985
16.721,0.715691,7.361,16.8200,10/22/2020 17:25:30.906775
16.736,0.716761,7.358,16.7726,10/22/2020 17:25:32.090606
16.721,0.719108,7.401,16.6686,10/22/2020 17:25:33.275438
16.735,0.717009,7.361,16.7615,10/22/2020 17:25:34.457277
16.723,0.717830,7.384,16.7252,10/22/2020 17:25:35.644103
16.771,0.720037,7.359,16.6276,10/22/2020 17:25:36.840903
16.774,0.718755,7.341,16.6842,10/22/2020 17:25:38.018755
16.723,0.719403,7.402,16.6555,10/22/2020 17:25:39.203585
16.758,0.722500,7.401,16.5190,10/22/2020 17:25:40.390414
16.777,0.721256,7.367,16.5738,10/22/2020 17:25:41.571254
16.723,0.720269,7.412,16.6173,10/22/2020 17:25:43.082214
16.738,0.725455,7.456,16.3890,10/22/2020 17:25:43.957871
16.754,0.722750,7.408,16.5079,10/22/2020 17:25:45.227477
16.713,0.714643,7.357,16.8666,10/22/2020 17:25:46.318561
16.732,0.716682,7.361,16.7761,10/22/2020 17:25:47.502394
16.771,0.717725,7.333,16.7298,10/22/2020 17:25:48.704180
16.713,0.714479,7.355,16.8740,10/22/2020 17:25:49.887020
16.745,0.717945,7.362,16.7201,10/22/2020 17:25:51.065866
16.752,0.720922,7.389,16.5885,10/22/2020 17:25:52.257681
16.733,0.717422,7.369,16.7433,10/22/2020 17:25:53.438521
16.724,0.716473,7.367,16.7853,10/22/2020 17:25:54.735054
16.725,0.717872,7.382,16.7233,10/22/2020 17:25:55.821151
16.713,0.715873,7.371,16.8120,10/22/2020 17:25:57.004984
16.705,0.715884,7.380,16.8115,10/22/2020 17:25:58.285561
16.697,0.714680,7.375,16.8650,10/22/2020 17:25:59.478370
16.710,0.715763,7.374,16.8168,10/22/2020 17:26:00.576433
16.701,0.716171,7.388,16.7987,10/22/2020 17:26:01.764258
16.719,0.715722,7.364,16.8187,10/22/2020 17:26:02.943106
16.736,0.715103,7.338,16.8462,10/22/2020 17:26:04.135918
16.700,0.712335,7.345,16.9694,10/22/2020 17:26:05.307783
16.712,0.715204,7.365,16.8417,10/22/2020 17:26:06.504583
16.703,0.713866,7.359,16.9012,10/22/2020 17:26:07.687419
16.693,0.712184,7.350,16.9761,10/22/2020 17:26:08.866267
16.680,0.711644,7.357,17.0003,10/22/2020 17:26:10.059077
16.686,0.712547,7.361,16.9599,10/22/2020 17:26:11.240918
16.701,0.712284,7.343,16.9716,10/22/2020 17:26:12.439712
16.690,0.710614,7.335,17.0462,10/22/2020 17:26:13.712309
16.686,0.712142,7.357,16.9780,10/22/2020 17:26:14.801396
16.722,0.712128,7.319,16.9786,10/22/2020 17:26:15.986228
16.748,0.717749,7.356,16.7288,10/22/2020 17:26:17.168068
16.712,0.712306,7.331,16.9707,10/22/2020 17:26:18.368858
16.707,0.713675,7.353,16.9097,10/22/2020 17:26:19.555683
16.719,0.713567,7.339,16.9145,10/22/2020 17:26:20.739518
16.690,0.711253,7.342,17.0177,10/22/2020 17:26:21.921358
16.704,0.712478,7.341,16.9630,10/22/2020 17:26:23.103199
16.745,0.718540,7.369,16.6937,10/22/2020 17:26:24.309971
16.747,0.716396,7.342,16.7887,10/22/2020 17:26:25.485826
16.708,0.715175,7.369,16.8430,10/22/2020 17:26:26.672652
16.730,0.715387,7.348,16.8335,10/22/2020 17:26:27.855490
16.740,0.714541,7.328,16.8712,10/22/2020 17:26:29.038327
16.713,0.713041,7.339,16.9379,10/22/2020 17:26:30.325888
16.757,0.715884,7.326,16.8115,10/22/2020 17:26:31.421954
16.733,0.714289,7.332,16.8824,10/22/2020 17:26:32.611774
16.705,0.712343,7.340,16.9691,10/22/2020 17:26:33.791618
16.701,0.712169,7.341,16.9768,10/22/2020 17:26:34.972465
16.692,0.712278,7.352,16.9720,10/22/2020 17:26:36.178235
16.709,0.713342,7.347,16.9246,10/22/2020 17:26:37.445849
16.694,0.711973,7.347,16.9855,10/22/2020 17:26:38.536928
16.703,0.712169,7.339,16.9768,10/22/2020 17:26:39.720764
16.714,0.712886,7.336,16.9449,10/22/2020 17:26:40.904597
16.709,0.714112,7.356,16.8902,10/22/2020 17:26:42.086440
16.702,0.714320,7.365,16.8810,10/22/2020 17:26:43.298197
16.696,0.712895,7.355,16.9444,10/22/2020 17:26:44.478041
16.697,0.712566,7.350,16.9591,10/22/2020 17:26:45.651903
16.732,0.712941,7.318,16.9424,10/22/2020 17:26:46.937467
16.708,0.712589,7.339,16.9581,10/22/2020 17:26:48.020570
16.719,0.712924,7.331,16.9432,10/22/2020 17:26:49.222356
16.698,0.712392,7.347,16.9669,10/22/2020 17:26:50.406190
16.703,0.712816,7.347,16.9480,10/22/2020 17:26:51.591021
16.708,0.713229,7.346,16.9295,10/22/2020 17:26:52.775853
16.726,0.716289,7.363,16.7935,10/22/2020 17:26:53.958692
16.718,0.716349,7.371,16.7908,10/22/2020 17:26:55.158482
16.711,0.715099,7.365,16.8463,10/22/2020 17:26:56.339325
16.720,0.715555,7.361,16.8261,10/22/2020 17:26:57.523159
16.719,0.717068,7.379,16.7589,10/22/2020 17:26:58.705000
16.733,0.716338,7.356,16.7913,10/22/2020 17:26:59.888834
16.723,0.714992,7.351,16.8511,10/22/2020 17:27:01.087628
16.721,0.714890,7.352,16.8556,10/22/2020 17:27:02.270470
16.762,0.716515,7.328,16.7835,10/22/2020 17:27:03.551040
16.740,0.717089,7.358,16.7581,10/22/2020 17:27:04.636140
16.723,0.716761,7.371,16.7726,10/22/2020 17:27:05.918708
16.734,0.717381,7.367,16.7451,10/22/2020 17:27:07.021761
16.759,0.718975,7.359,16.6745,10/22/2020 17:27:08.208587
16.743,0.718026,7.366,16.7165,10/22/2020 17:27:09.483180
16.721,0.717938,7.387,16.7204,10/22/2020 17:27:10.581243
16.743,0.719889,7.387,16.6341,10/22/2020 17:27:11.756101
16.731,0.717219,7.369,16.7523,10/22/2020 17:27:12.957887
16.722,0.716033,7.364,16.8048,10/22/2020 17:27:14.142719
16.717,0.714522,7.352,16.8720,10/22/2020 17:27:15.326555
16.723,0.717068,7.375,16.7589,10/22/2020 17:27:16.514378
16.751,0.717037,7.345,16.7603,10/22/2020 17:27:17.691230
16.768,0.720489,7.367,16.6076,10/22/2020 17:27:18.885038
16.759,0.715751,7.323,16.8174,10/22/2020 17:27:20.079847
16.755,0.716968,7.340,16.7634,10/22/2020 17:27:21.260686
16.741,0.718512,7.373,16.6950,10/22/2020 17:27:22.441527
16.739,0.718791,7.378,16.6826,10/22/2020 17:27:23.627359
16.729,0.715779,7.354,16.8162,10/22/2020 17:27:24.821164
16.738,0.716810,7.356,16.7704,10/22/2020 17:27:26.005997
16.728,0.717264,7.372,16.7503,10/22/2020 17:27:27.190829
16.730,0.714870,7.343,16.8565,10/22/2020 17:27:28.373665
16.735,0.716408,7.354,16.7882,10/22/2020 17:27:29.556501
16.747,0.715829,7.336,16.8139,10/22/2020 17:27:30.762279
16.769,0.717480,7.332,16.7407,10/22/2020 17:27:31.941126
16.739,0.715488,7.340,16.8290,10/22/2020 17:27:33.123962
16.754,0.718327,7.357,16.7032,10/22/2020 17:27:34.305803
16.751,0.718815,7.366,16.6816,10/22/2020 17:27:35.495622
16.744,0.717515,7.358,16.7391,10/22/2020 17:27:36.691422
16.763,0.722273,7.393,16.5289,10/22/2020 17:27:37.888225
16.750,0.719990,7.381,16.6296,10/22/2020 17:27:39.056100
16.745,0.716690,7.348,16.7757,10/22/2020 17:27:40.237939
16.747,0.718168,7.363,16.7102,10/22/2020 17:27:41.426761
16.750,0.719984,7.381,16.6299,10/22/2020 17:27:42.954677
16.739,0.718372,7.373,16.7012,10/22/2020 17:27:43.807395
16.742,0.717963,7.365,16.7193,10/22/2020 17:27:44.990234
16.777,0.718647,7.337,16.6890,10/22/2020 17:27:46.177060
16.734,0.714931,7.338,16.8538,10/22/2020 17:27:47.448663
16.745,0.716307,7.343,16.7927,10/22/2020 17:27:48.540739
16.776,0.716817,7.317,16.7701,10/22/2020 17:27:49.736539
16.753,0.716675,7.338,16.7764,10/22/2020 17:27:50.925363
16.752,0.716068,7.333,16.8033,10/22/2020 17:27:52.111191
16.748,0.715966,7.337,16.8078,10/22/2020 17:27:53.287049
16.748,0.716048,7.337,16.8042,10/22/2020 17:27:54.476865
16.745,0.715504,7.334,16.8283,10/22/2020 17:27:55.675662
16.815,0.720018,7.313,16.6284,10/22/2020 17:27:56.863484
16.793,0.722124,7.360,16.5355,10/22/2020 17:27:58.045325
16.800,0.721111,7.340,16.5802,10/22/2020 17:27:59.232151
16.790,0.719688,7.335,16.6430,10/22/2020 17:28:00.411996
16.804,0.719645,7.320,16.6449,10/22/2020 17:28:01.612784
16.779,0.721868,7.371,16.5468,10/22/2020 17:28:02.793626
16.776,0.722262,7.380,16.5294,10/22/2020 17:28:03.981450
16.825,0.722939,7.335,16.4996,10/22/2020 17:28:05.173263
16.885,0.744000,7.516,15.5848,10/22/2020 17:28:06.336153
16.840,0.733732,7.444,16.0278,10/22/2020 17:28:07.632688
16.837,0.730672,7.412,16.1609,10/22/2020 17:28:08.825499
16.842,0.734519,7.451,15.9936,10/22/2020 17:28:09.905608
16.809,0.723230,7.356,16.4868,10/22/2020 17:28:11.096426
16.819,0.727779,7.398,16.2873,10/22/2020 17:28:12.280259
16.812,0.726459,7.390,16.3451,10/22/2020 17:28:13.476062
16.807,0.723807,7.365,16.4614,10/22/2020 17:28:14.662890
16.826,0.725789,7.368,16.3744,10/22/2020 17:28:15.837747
16.820,0.728357,7.403,16.2620,10/22/2020 17:28:17.021583
16.834,0.728180,7.387,16.2697,10/22/2020 17:28:18.199431
16.831,0.729914,7.409,16.1940,10/22/2020 17:28:19.407203
16.849,0.730695,7.399,16.1599,10/22/2020 17:28:20.593033
16.806,0.725484,7.385,16.3878,10/22/2020 17:28:21.776866
16.823,0.726014,7.374,16.3646,10/22/2020 17:28:22.955713
16.851,0.729492,7.384,16.2124,10/22/2020 17:28:24.141542
16.810,0.724745,7.372,16.4202,10/22/2020 17:28:25.340336
16.817,0.725754,7.377,16.3759,10/22/2020 17:28:26.526165
16.814,0.727043,7.395,16.3195,10/22/2020 17:28:27.707008
16.815,0.725697,7.378,16.3784,10/22/2020 17:28:28.892838
16.830,0.727536,7.384,16.2979,10/22/2020 17:28:30.169427
16.834,0.727782,7.382,16.2872,10/22/2020 17:28:31.282449
16.809,0.726090,7.389,16.3612,10/22/2020 17:28:32.458303
16.821,0.726459,7.381,16.3451,10/22/2020 17:28:33.651113
16.820,0.725285,7.368,16.3965,10/22/2020 17:28:34.829964
16.816,0.725301,7.373,16.3958,10/22/2020 17:28:36.011802
16.828,0.725701,7.364,16.3783,10/22/2020 17:28:37.206607
16.809,0.725146,7.378,16.4026,10/22/2020 17:28:38.390442
16.820,0.722595,7.337,16.5148,10/22/2020 17:28:39.576278
16.823,0.726426,7.378,16.3465,10/22/2020 17:28:40.759108
16.815,0.725298,7.374,16.3959,10/22/2020 17:28:41.941946
16.812,0.725909,7.383,16.3692,10/22/2020 17:28:43.142735
16.822,0.724168,7.353,16.4456,10/22/2020 17:28:44.325571
16.807,0.725530,7.384,16.3858,10/22/2020 17:28:45.511399
16.896,0.736194,7.414,15.9211,10/22/2020 17:28:46.691245
16.878,0.742192,7.502,15.6624,10/22/2020 17:28:47.875078
16.836,0.730142,7.407,16.1841,10/22/2020 17:28:49.061906
16.840,0.732998,7.436,16.0597,10/22/2020 17:28:50.259702
16.824,0.729071,7.407,16.2308,10/22/2020 17:28:51.442540
16.808,0.726321,7.393,16.3511,10/22/2020 17:28:52.627372
16.840,0.733435,7.441,16.0407,10/22/2020 17:28:53.809211
16.813,0.727165,7.397,16.3141,10/22/2020 17:28:54.992047
16.844,0.731375,7.413,16.1303,10/22/2020 17:28:56.189846
16.867,0.737401,7.458,15.8689,10/22/2020 17:28:57.374678
16.851,0.736954,7.469,15.8882,10/22/2020 17:28:58.560508
16.831,0.731233,7.425,16.1365,10/22/2020 17:28:59.741350
16.837,0.733559,7.446,16.0353,10/22/2020 17:29:00.931167
16.846,0.736473,7.469,15.9089,10/22/2020 17:29:02.220721
