start,year,month,day,hour,minute,second,zero_ad,current_ad,measured_co2,avarage_irga_temperature,humidity,humidity_sensor_temperature,gas_stream_pressure,igr_detector_temperature,datetime
W M,2020,10,22,16,00,10,55061,51843,423.85,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:46.590232
W M,2020,10,22,16,00,11,55061,51844,423.76,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:47.609506
W M,2020,10,22,16,00,12,55061,51845,423.68,45.00,13.70,17.60,1008,11.5,10/22/2020 19:59:48.619806
W M,2020,10,22,16,00,13,55061,51845,423.68,45.00,13.70,17.60,1008,11.5,10/22/2020 19:59:49.598189
W M,2020,10,22,16,00,14,55061,51846,423.54,45.00,13.70,17.60,1008,11.5,10/22/2020 19:59:50.749112
W M,2020,10,22,16,00,15,55061,51846,423.54,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:51.966851
W M,2020,10,22,16,00,16,55061,51846,423.54,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:52.625094
W M,2020,10,22,16,00,17,55061,51846,423.54,45.00,13.70,17.60,1008,11.5,10/22/2020 19:59:53.721161
W M,2020,10,22,16,00,18,55061,51846,423.41,45.00,13.70,17.60,1008,11.5,10/22/2020 19:59:54.657655
W M,2020,10,22,16,00,19,55061,51848,423.14,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:55.650002
W M,2020,10,22,16,00,20,55061,51848,423.19,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:56.680246
W M,2020,10,22,16,00,21,55061,51848,423.18,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:57.694533
W M,2020,10,22,16,00,22,55061,51848,423.06,45.00,13.70,17.60,1008,11.6,10/22/2020 19:59:58.689871
W M,2020,10,22,16,00,24,55061,51849,423.00,45.00,13.70,17.60,1008,11.5,10/22/2020 19:59:59.694185
W M,2020,10,22,16,00,25,55061,51849,422.99,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:00.706475
W M,2020,10,22,16,00,26,55061,51849,422.98,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:01.723759
W M,2020,10,22,16,00,27,55061,51849,422.89,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:02.728070
W M,2020,10,22,16,00,28,55061,51850,422.80,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:03.723407
W M,2020,10,22,16,00,29,55061,51849,422.93,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:04.735700
W M,2020,10,22,16,00,30,55061,51847,423.30,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:05.753977
W M,2020,10,22,16,00,31,55061,51845,423.56,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:06.766268
W M,2020,10,22,16,00,32,55061,51845,423.56,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:07.859348
W M,2020,10,22,16,00,33,55061,51845,423.56,45.00,13.70,17.60,1009,11.6,10/22/2020 20:00:08.779883
W M,2020,10,22,16,00,34,55061,51845,423.58,45.00,13.70,17.60,1009,11.6,10/22/2020 20:00:09.777215
W M,2020,10,22,16,00,35,55061,51845,423.57,45.00,13.70,17.60,1009,11.6,10/22/2020 20:00:10.806463
W M,2020,10,22,16,00,36,55061,51844,423.73,45.00,13.70,17.60,1009,11.6,10/22/2020 20:00:11.805791
W M,2020,10,22,16,00,37,55061,51844,423.64,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:12.828056
W M,2020,10,22,16,00,38,55061,51846,423.34,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:13.819404
W M,2020,10,22,16,00,39,55061,51848,423.05,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:14.923451
W M,2020,10,22,16,00,40,55061,51849,422.85,45.00,13.70,17.60,1009,11.6,10/22/2020 20:00:15.859947
W M,2020,10,22,16,00,41,55061,51850,422.79,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:16.936067
W M,2020,10,22,16,00,42,55061,51851,422.64,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:17.944372
W M,2020,10,22,16,00,43,55061,51851,422.62,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:18.859923
W M,2020,10,22,16,00,44,55061,51851,422.62,45.00,13.80,17.60,1008,11.6,10/22/2020 20:00:19.887176
W M,2020,10,22,16,00,45,55061,51851,422.61,45.00,13.80,17.60,1009,11.6,10/22/2020 20:00:20.895479
W M,2020,10,22,16,00,46,55061,51850,422.77,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:21.891813
W M,2020,10,22,16,00,47,55061,51850,422.78,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:22.917071
W M,2020,10,22,16,00,48,55061,51850,422.78,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:24.004162
W M,2020,10,22,16,00,49,55061,51850,422.77,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:24.924703
W M,2020,10,22,16,00,50,55061,51849,422.93,45.00,13.80,17.60,1008,11.6,10/22/2020 20:00:26.023762
W M,2020,10,22,16,00,51,55061,51848,423.09,45.00,13.80,17.60,1008,11.5,10/22/2020 20:00:26.946295
W M,2020,10,22,16,00,52,55061,51848,423.25,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:27.952604
W M,2020,10,22,16,00,53,55061,51846,423.53,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:28.956918
W M,2020,10,22,16,00,54,55061,51845,423.74,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:30.055976
W M,2020,10,22,16,00,55,55061,51844,423.78,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:31.080239
W M,2020,10,22,16,00,56,55061,51843,423.94,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:31.978834
W M,2020,10,22,16,00,57,55061,51842,424.10,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:32.992126
W M,2020,10,22,16,00,58,55061,51842,424.11,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:34.001425
W M,2020,10,22,16,00,59,55061,51842,424.11,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:35.095499
W M,2020,10,22,16,01,00,55061,51842,424.10,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:36.024014
W M,2020,10,22,16,01,01,55061,51842,424.23,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:37.026334
W M,2020,10,22,16,01,02,55061,51840,424.40,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:38.135367
W M,2020,10,22,16,01,03,55061,51840,424.56,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:39.132699
W M,2020,10,22,16,01,04,55061,51839,424.68,45.00,13.70,17.60,1009,11.5,10/22/2020 20:00:40.047255
W M,2020,10,22,16,01,05,55061,51838,424.75,45.00,13.70,17.60,1009,11.6,10/22/2020 20:00:41.149307
W M,2020,10,22,16,01,06,55061,51838,424.76,45.00,13.80,17.60,1008,11.5,10/22/2020 20:00:42.086799
W M,2020,10,22,16,01,07,55061,51838,424.88,45.00,13.80,17.60,1008,11.5,10/22/2020 20:00:43.085129
W M,2020,10,22,16,01,08,55061,51837,424.94,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:44.109389
W M,2020,10,22,16,01,09,55061,51837,424.86,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:45.195484
W M,2020,10,22,16,01,10,55061,51839,424.52,45.00,13.70,17.60,1008,11.5,10/22/2020 20:00:46.190821
W M,2020,10,22,16,01,11,55061,51840,424.45,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:47.119343
W M,2020,10,22,16,01,12,55061,51840,424.46,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:48.125648
W M,2020,10,22,16,01,13,55061,51840,424.45,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:49.130959
W M,2020,10,22,16,01,14,55061,51839,424.71,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:50.227028
W M,2020,10,22,16,01,15,55061,51837,425.05,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:51.146567
W M,2020,10,22,16,01,16,55061,51836,425.12,45.00,13.80,17.60,1008,11.6,10/22/2020 20:00:52.259590
W M,2020,10,22,16,01,17,55061,51836,425.13,45.00,13.80,17.60,1008,11.6,10/22/2020 20:00:53.159184
W M,2020,10,22,16,01,18,55061,51836,425.25,45.00,13.80,17.60,1008,11.5,10/22/2020 20:00:54.169482
W M,2020,10,22,16,01,19,55061,51835,425.40,45.00,13.80,17.60,1008,11.5,10/22/2020 20:00:55.180777
W M,2020,10,22,16,01,20,55061,51834,425.54,45.00,13.80,17.60,1008,11.6,10/22/2020 20:00:56.199055
W M,2020,10,22,16,01,21,55061,51833,425.70,45.00,13.80,17.60,1008,11.5,10/22/2020 20:00:57.206360
W M,2020,10,22,16,01,22,55061,51831,426.02,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:58.215660
W M,2020,10,22,16,01,23,55061,51830,426.10,45.00,13.70,17.60,1008,11.6,10/22/2020 20:00:59.319707
W M,2020,10,22,16,01,24,55061,51830,426.11,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:00.237253
W M,2020,10,22,16,01,25,55061,51830,426.00,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:01.239572
W M,2020,10,22,16,01,26,55061,51832,425.69,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:02.256850
W M,2020,10,22,16,01,27,55061,51833,425.49,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:03.354914
W M,2020,10,22,16,01,28,55061,51834,425.46,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:04.264482
W M,2020,10,22,16,01,29,55061,51834,425.45,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:05.367530
W M,2020,10,22,16,01,30,55061,51833,425.61,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:06.296048
W M,2020,10,22,16,01,31,55061,51832,425.90,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:07.289392
W M,2020,10,22,16,01,32,55061,51829,426.25,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:08.301684
W M,2020,10,22,16,01,33,55061,51828,426.47,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:09.308989
W M,2020,10,22,16,01,34,55061,51827,426.60,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:10.430988
W M,2020,10,22,16,01,35,55061,51827,426.57,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:11.347537
W M,2020,10,22,16,01,36,55061,51828,426.44,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:12.346864
W M,2020,10,22,16,01,37,55061,51828,426.43,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:13.375114
W M,2020,10,22,16,01,38,55061,51829,426.20,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:14.368458
W M,2020,10,22,16,01,39,55061,51830,426.01,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:15.463527
W M,2020,10,22,16,01,40,55061,51832,425.76,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:16.379079
W M,2020,10,22,16,01,41,55061,51833,425.53,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:17.405335
W M,2020,10,22,16,01,42,55061,51834,425.45,45.00,13.80,17.60,1008,11.6,10/22/2020 20:01:18.397680
W M,2020,10,22,16,01,43,55061,51835,425.30,45.00,13.80,17.60,1008,11.6,10/22/2020 20:01:19.407979
W M,2020,10,22,16,01,44,55061,51835,425.31,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:20.432239
W M,2020,10,22,16,01,45,55061,51835,425.30,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:21.428573
W M,2020,10,22,16,01,46,55061,51834,425.46,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:22.459815
W M,2020,10,22,16,01,47,55061,51834,425.43,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:23.453160
W M,2020,10,22,16,01,48,55061,51835,425.31,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:24.448497
W M,2020,10,22,16,01,49,55061,51835,425.40,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:25.468767
W M,2020,10,22,16,01,50,55061,51834,425.46,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:26.466099
W M,2020,10,22,16,01,51,55061,51834,425.39,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:27.487370
W M,2020,10,22,16,01,52,55061,51835,425.30,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:28.589421
W M,2020,10,22,16,01,53,55061,51836,425.11,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:29.520931
W M,2020,10,22,16,01,54,55061,51837,424.88,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:30.612011
W M,2020,10,22,16,01,55,55061,51838,424.82,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:31.552501
W M,2020,10,22,16,01,56,55061,51838,424.82,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:32.576757
W M,2020,10,22,16,01,57,55061,51838,424.82,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:33.915179
W M,2020,10,22,16,01,58,55061,51839,424.68,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:34.550477
W M,2020,10,22,16,01,59,55061,51839,424.66,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:35.576731
W M,2020,10,22,16,02,00,55061,51840,424.46,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:36.570076
W M,2020,10,22,16,02,01,55061,51841,424.34,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:37.589352
W M,2020,10,22,16,02,02,55061,51842,424.20,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:38.572718
W M,2020,10,22,16,02,03,55061,51842,424.10,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:39.583016
W M,2020,10,22,16,02,04,55061,51843,424.00,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:40.588328
W M,2020,10,22,16,02,05,55061,51844,423.86,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:41.628547
W M,2020,10,22,16,02,06,55061,51844,423.84,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:42.617899
W M,2020,10,22,16,02,07,55061,51843,424.09,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:43.621217
W M,2020,10,22,16,02,08,55061,51841,424.50,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:44.635503
W M,2020,10,22,16,02,09,55061,51839,424.67,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:45.642811
W M,2020,10,22,16,02,10,55061,51839,424.69,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:46.751844
W M,2020,10,22,16,02,11,55061,51840,424.41,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:47.668391
W M,2020,10,22,16,02,12,55061,51842,424.23,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:48.670711
W M,2020,10,22,16,02,13,55061,51842,424.20,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:49.707939
W M,2020,10,22,16,02,14,55061,51842,424.22,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:50.705272
W M,2020,10,22,16,02,16,55061,51842,424.23,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:51.789369
W M,2020,10,22,16,02,17,55061,51842,424.10,45.00,13.70,17.60,1008,11.5,10/22/2020 20:01:52.708910
W M,2020,10,22,16,02,18,55061,51843,423.96,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:53.722200
W M,2020,10,22,16,02,19,55061,51844,423.85,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:54.730505
W M,2020,10,22,16,02,20,55061,51845,423.73,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:55.723846
W M,2020,10,22,16,02,21,55061,51844,423.89,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:56.748107
W M,2020,10,22,16,02,22,55061,51843,424.06,45.00,13.70,17.60,1008,11.6,10/22/2020 20:01:57.760399
W M,2020,10,22,16,02,23,55061,51843,423.94,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:58.757731
W M,2020,10,22,16,02,24,55061,51845,423.63,45.00,13.70,17.70,1008,11.6,10/22/2020 20:01:59.857789
W M,2020,10,22,16,02,25,55061,51847,423.42,45.00,13.70,17.60,1008,11.6,10/22/2020 20:02:00.872077
W M,2020,10,22,16,02,26,55061,51846,423.59,45.00,13.70,17.60,1008,11.5,10/22/2020 20:02:01.800592
W M,2020,10,22,16,02,27,55061,51845,423.73,45.00,13.70,17.70,1008,11.7,10/22/2020 20:02:02.788951
W M,2020,10,22,16,02,28,55061,51845,423.62,45.00,13.70,17.70,1008,11.6,10/22/2020 20:02:03.832157
W M,2020,10,22,16,02,29,55061,51846,423.48,45.00,13.70,17.60,1008,11.6,10/22/2020 20:02:04.825505
W M,2020,10,22,16,02,30,55061,51846,423.58,45.00,13.70,17.60,1008,11.6,10/22/2020 20:02:05.818846
W M,2020,10,22,16,02,31,55061,51846,423.61,45.00,13.70,17.60,1008,11.6,10/22/2020 20:02:06.832135
W M,2020,10,22,16,02,32,55061,51845,423.75,45.00,13.70,17.60,1008,11.6,10/22/2020 20:02:07.846422
W M,2020,10,22,16,02,33,55061,51844,424.02,45.00,13.70,17.70,1008,11.6,10/22/2020 20:02:08.937505
W M,2020,10,22,16,02,34,55061,51843,424.06,45.00,13.70,17.70,1008,11.6,10/22/2020 20:02:09.851061
W M,2020,10,22,16,02,35,55061,51844,423.83,45.00,13.70,17.70,1008,11.6,10/22/2020 20:02:10.879310
W M,2020,10,22,16,02,36,55061,51846,423.64,45.00,13.70,17.70,1008,11.6,10/22/2020 20:02:11.981364
W M,2020,10,22,16,02,37,55061,51847,423.32,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:12.968723
W M,2020,10,22,16,02,38,55061,51850,422.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:13.884273
W M,2020,10,22,16,02,39,55061,51852,422.64,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:14.902549
W M,2020,10,22,16,02,40,55061,51853,422.35,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:16.002608
W M,2020,10,22,16,02,41,55061,51855,422.12,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:17.013902
W M,2020,10,22,16,02,42,55061,51856,422.05,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:17.939428
W M,2020,10,22,16,02,43,55061,51855,422.09,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:19.034499
W M,2020,10,22,16,02,44,55061,51856,421.91,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:19.946062
W M,2020,10,22,16,02,45,55061,51858,421.53,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:21.048114
W M,2020,10,22,16,02,46,55061,51860,421.15,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:21.963664
W M,2020,10,22,16,02,47,55061,51862,420.93,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:23.063721
W M,2020,10,22,16,02,48,55061,51863,420.78,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:24.003209
W M,2020,10,22,16,02,49,55061,51863,420.75,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:25.102270
W M,2020,10,22,16,02,50,55061,51864,420.59,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:25.991890
W M,2020,10,22,16,02,51,55061,51865,420.42,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:27.092944
W M,2020,10,22,16,02,52,55061,51865,420.39,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:28.011488
W M,2020,10,22,16,02,53,55061,51865,420.40,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:29.105560
W M,2020,10,22,16,02,54,55061,51866,420.26,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:30.050036
W M,2020,10,22,16,02,55,55061,51866,420.22,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:31.047368
W M,2020,10,22,16,02,56,55061,51866,420.34,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:32.152410
W M,2020,10,22,16,02,57,55061,51865,420.39,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:33.069958
W M,2020,10,22,16,02,58,55061,51865,420.32,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:34.072277
W M,2020,10,22,16,02,59,55061,51866,420.22,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:35.166352
W M,2020,10,22,16,03,00,55061,51867,420.06,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:36.091877
W M,2020,10,22,16,03,01,55061,51867,420.05,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:37.097189
W M,2020,10,22,16,03,02,55061,51868,419.86,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:38.099506
W M,2020,10,22,16,03,03,55061,51868,419.86,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:39.115788
W M,2020,10,22,16,03,04,55061,51869,419.52,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:40.136057
W M,2020,10,22,16,03,05,55061,51876,418.43,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:41.231135
W M,2020,10,22,16,03,06,55061,51877,418.47,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:42.127732
W M,2020,10,22,16,03,07,55061,51874,418.97,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:43.145010
W M,2020,10,22,16,03,08,55061,51872,419.21,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:44.263022
W M,2020,10,22,16,03,09,55061,51871,419.37,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:45.170593
W M,2020,10,22,16,03,10,55061,51871,419.38,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:46.200839
W M,2020,10,22,16,03,11,55061,51872,419.24,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:47.206149
W M,2020,10,22,16,03,12,55061,51873,418.95,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:48.290255
W M,2020,10,22,16,03,13,55061,51875,418.70,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:49.317501
W M,2020,10,22,16,03,14,55061,51876,418.58,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:50.256992
W M,2020,10,22,16,03,15,55061,51876,418.57,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:51.324135
W M,2020,10,22,16,03,16,55061,51877,418.35,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:52.228715
W M,2020,10,22,16,03,17,55061,51878,418.14,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:53.241008
W M,2020,10,22,16,03,18,55061,51879,418.07,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:54.265268
W M,2020,10,22,16,03,19,55061,51879,418.06,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:55.268585
W M,2020,10,22,16,03,20,55061,51879,418.06,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:56.273896
W M,2020,10,22,16,03,21,55061,51879,418.05,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:57.287186
W M,2020,10,22,16,03,22,55061,51879,418.05,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:58.285514
W M,2020,10,22,16,03,23,55061,51879,418.05,45.00,13.80,17.70,1008,11.6,10/22/2020 20:02:59.289830
W M,2020,10,22,16,03,24,55061,51879,418.07,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:00.326056
W M,2020,10,22,16,03,25,55061,51879,418.06,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:01.334359
W M,2020,10,22,16,03,26,55061,51878,418.20,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:02.325710
W M,2020,10,22,16,03,27,55061,51877,418.36,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:03.426766
W M,2020,10,22,16,03,28,55061,51877,418.37,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:04.362262
W M,2020,10,22,16,03,29,55061,51877,418.24,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:05.362586
W M,2020,10,22,16,03,30,55061,51878,418.21,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:06.453669
W M,2020,10,22,16,03,31,55061,51879,418.03,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:07.375204
W M,2020,10,22,16,03,32,55061,51880,417.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:08.385502
W M,2020,10,22,16,03,33,55061,51880,417.88,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:09.478577
W M,2020,10,22,16,03,34,55061,51880,417.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:10.400114
W M,2020,10,22,16,03,35,55061,51880,417.81,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:11.395453
W M,2020,10,22,16,03,36,55061,51881,417.72,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:12.406746
W M,2020,10,22,16,03,37,55061,51881,417.72,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:13.416047
W M,2020,10,22,16,03,38,55061,51880,417.87,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:14.439309
W M,2020,10,22,16,03,39,55061,51880,417.88,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:15.760775
W M,2020,10,22,16,03,40,55061,51880,417.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:16.457912
W M,2020,10,22,16,03,41,55061,51880,417.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:17.466214
W M,2020,10,22,16,03,42,55061,51880,417.99,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:18.470528
W M,2020,10,22,16,03,43,55061,51878,418.30,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:19.488806
W M,2020,10,22,16,03,44,55061,51876,418.52,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:20.574899
W M,2020,10,22,16,03,45,55061,51876,418.55,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:21.494439
W M,2020,10,22,16,03,46,55061,51876,418.55,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:22.513714
W M,2020,10,22,16,03,47,55061,51876,418.56,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:23.511046
W M,2020,10,22,16,03,48,55061,51876,418.69,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:24.526330
W M,2020,10,22,16,03,49,55061,51875,418.61,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:25.523666
W M,2020,10,22,16,03,50,55061,51877,418.29,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:26.555902
W M,2020,10,22,16,03,51,55061,51878,418.11,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:27.540270
W M,2020,10,22,16,03,52,55061,51879,418.06,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:28.569518
W M,2020,10,22,16,03,53,55061,51879,418.05,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:29.658603
W M,2020,10,22,16,03,54,55061,51879,418.04,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:30.587120
W M,2020,10,22,16,03,55,55061,51879,418.05,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:31.587444
W M,2020,10,22,16,03,56,55061,51879,417.94,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:32.593754
W M,2020,10,22,16,03,57,55061,51880,417.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:33.605048
W M,2020,10,22,16,03,58,55061,51880,417.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:34.609363
W M,2020,10,22,16,03,59,55061,51880,417.89,45.00,13.80,17.70,1008,11.6,10/22/2020 20:03:35.615669
