timestamp,status,latitude,latitude_direction,longitude,longitude_direction,speed_over_ground,true_course,date,magnetic_variation,magnetic_variation_direction,mode_indicator,datetime
171731.00,A,42.525695,N,-70.86934833333333,W,0.1,228.2,221020,14.9,W,D,10/22/2020 17:17:31.957478
171733.00,A,42.525695,N,-70.86935,W,0.1,229.1,221020,14.9,W,D,10/22/2020 17:17:33.957129
171734.00,A,42.525695,N,-70.86935,W,0.0,230.0,221020,14.9,W,D,10/22/2020 17:17:34.936512
171735.00,A,42.52569333333334,N,-70.86935,W,0.1,212.5,221020,14.9,W,D,10/22/2020 17:17:35.956782
171736.00,A,42.52569333333334,N,-70.86935,W,0.1,218.8,221020,14.9,W,D,10/22/2020 17:17:36.961098
171737.00,A,42.52569166666667,N,-70.86935,W,0.1,250.3,221020,14.9,W,D,10/22/2020 17:17:37.936491
171738.00,A,42.52569166666667,N,-70.86935166666666,W,0.2,249.9,221020,14.9,W,D,10/22/2020 17:17:38.957758
171739.00,A,42.52569,N,-70.86935166666666,W,0.3,227.8,221020,14.9,W,D,10/22/2020 17:17:39.957086
171740.00,A,42.52569,N,-70.86935166666666,W,0.4,218.7,221020,14.9,W,D,10/22/2020 17:17:40.937467
171741.00,A,42.52569,N,-70.86935333333334,W,0.6,213.1,221020,14.9,W,D,10/22/2020 17:17:41.957735
171742.00,A,42.525688333333335,N,-70.86935333333334,W,0.6,207.9,221020,14.9,W,D,10/22/2020 17:17:42.957065
171743.00,A,42.525686666666665,N,-70.86935333333334,W,0.6,207.2,221020,14.9,W,D,10/22/2020 17:17:43.956394
171744.00,A,42.525686666666665,N,-70.869355,W,0.6,204.3,221020,14.9,W,D,10/22/2020 17:17:44.937768
171746.00,A,42.52568333333333,N,-70.86935666666666,W,0.6,211.1,221020,14.9,W,D,10/22/2020 17:17:46.956371
171747.00,A,42.52568333333333,N,-70.86935666666666,W,0.6,210.8,221020,14.9,W,D,10/22/2020 17:17:47.957692
171748.00,A,42.525681666666664,N,-70.86935833333334,W,0.6,211.1,221020,14.9,W,D,10/22/2020 17:17:48.958017
171749.00,A,42.525681666666664,N,-70.86935833333334,W,0.6,210.3,221020,14.9,W,D,10/22/2020 17:17:49.959340
171750.00,A,42.52568,N,-70.86935833333334,W,0.6,213.5,221020,14.9,W,D,10/22/2020 17:17:50.959666
171751.00,A,42.52567833333333,N,-70.86936,W,0.6,215.9,221020,14.9,W,D,10/22/2020 17:17:51.959991
171752.00,A,42.52567833333333,N,-70.86936,W,0.6,216.6,221020,14.9,W,D,10/22/2020 17:17:52.956326
171753.00,A,42.52567666666667,N,-70.86936166666666,W,0.6,219.1,221020,14.9,W,D,10/22/2020 17:17:53.957649
171754.00,A,42.525675,N,-70.86936166666666,W,0.6,225.2,221020,14.9,W,D,10/22/2020 17:17:54.957975
171755.00,A,42.525675,N,-70.86936333333334,W,0.8,223.1,221020,14.9,W,D,10/22/2020 17:17:55.958299
171756.00,A,42.52567333333333,N,-70.86936333333334,W,0.9,221.2,221020,14.9,W,D,10/22/2020 17:17:56.958624
171757.00,A,42.52567166666667,N,-70.869365,W,1.2,220.2,221020,14.9,W,D,10/22/2020 17:17:57.958950
171758.00,A,42.525668333333336,N,-70.86937,W,1.5,215.0,221020,14.9,W,D,10/22/2020 17:17:58.958278
171759.00,A,42.52565666666667,N,-70.86937833333333,W,2.0,214.7,221020,14.9,W,D,10/22/2020 17:17:59.957604
171800.00,A,42.525641666666665,N,-70.86939333333333,W,2.4,216.2,221020,14.9,W,D,10/22/2020 17:18:00.957932
171801.00,A,42.525625,N,-70.86940833333334,W,2.6,218.3,221020,14.9,W,D,10/22/2020 17:18:01.958254
171802.00,A,42.52560666666667,N,-70.869425,W,2.8,219.9,221020,14.9,W,D,10/22/2020 17:18:02.957583
171803.00,A,42.52559,N,-70.86944166666666,W,2.9,220.8,221020,14.9,W,D,10/22/2020 17:18:03.957908
171804.00,A,42.525576666666666,N,-70.869465,W,2.9,223.5,221020,14.9,W,D,10/22/2020 17:18:04.956238
171805.00,A,42.52556333333333,N,-70.869485,W,3.0,223.9,221020,14.9,W,D,10/22/2020 17:18:05.958558
171806.00,A,42.52555,N,-70.869505,W,3.0,225.0,221020,14.9,W,D,10/22/2020 17:18:06.957886
171807.00,A,42.525535,N,-70.869525,W,2.9,225.4,221020,14.9,W,D,10/22/2020 17:18:07.957218
171808.00,A,42.525525,N,-70.86953833333334,W,2.8,227.6,221020,14.9,W,D,10/22/2020 17:18:08.958535
171809.00,A,42.525513333333336,N,-70.869555,W,2.9,230.2,221020,14.9,W,D,10/22/2020 17:18:09.957865
171810.00,A,42.52550166666666,N,-70.86957333333334,W,2.8,231.9,221020,14.9,W,D,10/22/2020 17:18:10.957192
171811.00,A,42.52549,N,-70.86959333333333,W,2.7,231.3,221020,14.9,W,D,10/22/2020 17:18:11.958515
171812.00,A,42.525481666666664,N,-70.869605,W,2.5,231.1,221020,14.9,W,D,10/22/2020 17:18:12.958842
171813.00,A,42.525475,N,-70.86961833333334,W,2.3,233.7,221020,14.9,W,D,10/22/2020 17:18:13.957170
171814.00,A,42.52547,N,-70.86962666666666,W,1.9,231.3,221020,14.9,W,D,10/22/2020 17:18:14.958493
171815.00,A,42.52547,N,-70.86962666666666,W,1.3,229.2,221020,14.9,W,D,10/22/2020 17:18:15.958820
171816.00,A,42.52547,N,-70.86962666666666,W,0.6,219.1,221020,14.9,W,D,10/22/2020 17:18:16.957148
171818.00,A,42.52547,N,-70.86962666666666,W,0.6,96.0,221020,14.9,W,D,10/22/2020 17:18:18.958795
171819.00,A,42.52547333333333,N,-70.86962,W,1.1,93.5,221020,14.9,W,D,10/22/2020 17:18:19.957125
171820.00,A,42.52547666666667,N,-70.86961333333333,W,1.6,94.8,221020,14.9,W,D,10/22/2020 17:18:20.957451
171821.00,A,42.525475,N,-70.86959333333333,W,2.2,103.0,221020,14.9,W,D,10/22/2020 17:18:21.958791
171822.00,A,42.52547,N,-70.86957333333334,W,2.5,111.6,221020,14.9,W,D,10/22/2020 17:18:22.958102
171823.00,A,42.525463333333335,N,-70.86955,W,2.6,122.7,221020,14.9,W,D,10/22/2020 17:18:23.958427
171824.00,A,42.52545833333333,N,-70.86953,W,2.4,136.4,221020,14.9,W,D,10/22/2020 17:18:24.958753
171825.00,A,42.52544833333334,N,-70.86952333333333,W,2.1,150.7,221020,14.9,W,D,10/22/2020 17:18:25.958080
171826.00,A,42.525441666666666,N,-70.86951833333333,W,1.9,162.1,221020,14.9,W,D,10/22/2020 17:18:26.958406
171827.00,A,42.52543,N,-70.86951833333333,W,1.9,171.0,221020,14.9,W,D,10/22/2020 17:18:27.958733
171828.00,A,42.52542166666667,N,-70.86952,W,1.9,178.7,221020,14.9,W,D,10/22/2020 17:18:28.958059
171829.00,A,42.52541166666666,N,-70.86952166666667,W,1.9,183.9,221020,14.9,W,D,10/22/2020 17:18:29.959381
171830.00,A,42.525405,N,-70.869525,W,1.8,185.8,221020,14.9,W,D,10/22/2020 17:18:30.958708
171831.00,A,42.525395,N,-70.86953,W,1.8,186.9,221020,14.9,W,D,10/22/2020 17:18:31.958036
171832.00,A,42.52538666666667,N,-70.86953333333334,W,2.0,187.7,221020,14.9,W,D,10/22/2020 17:18:32.959359
171833.00,A,42.525375,N,-70.86953333333334,W,2.1,187.4,221020,14.9,W,D,10/22/2020 17:18:33.959683
171834.00,A,42.52536333333333,N,-70.869535,W,2.1,184.6,221020,14.9,W,D,10/22/2020 17:18:34.960008
171835.00,A,42.525353333333335,N,-70.86953666666666,W,2.1,181.4,221020,14.9,W,D,10/22/2020 17:18:35.960333
171837.00,A,42.52533833333333,N,-70.869535,W,1.8,181.3,221020,14.9,W,D,10/22/2020 17:18:37.960983
171838.00,A,42.525335,N,-70.869535,W,1.6,180.5,221020,14.9,W,D,10/22/2020 17:18:38.961309
171839.00,A,42.525333333333336,N,-70.86953166666666,W,1.5,177.2,221020,14.9,W,D,10/22/2020 17:18:39.960637
171840.00,A,42.52532333333333,N,-70.86953166666666,W,1.6,177.4,221020,14.9,W,D,10/22/2020 17:18:40.957971
171841.00,A,42.52531666666667,N,-70.86952833333334,W,1.7,177.0,221020,14.9,W,D,10/22/2020 17:18:41.960289
171842.00,A,42.52531,N,-70.86952666666667,W,1.8,176.7,221020,14.9,W,D,10/22/2020 17:18:42.959617
171843.00,A,42.52529833333333,N,-70.86952333333333,W,1.9,175.8,221020,14.9,W,D,10/22/2020 17:18:43.959943
171844.00,A,42.52529,N,-70.86952166666667,W,1.9,176.8,221020,14.9,W,D,10/22/2020 17:18:44.960268
171845.00,A,42.525285,N,-70.86952166666667,W,1.8,177.5,221020,14.9,W,D,10/22/2020 17:18:45.960592
171846.00,A,42.52527833333333,N,-70.86952166666667,W,1.7,180.5,221020,14.9,W,D,10/22/2020 17:18:46.959921
171847.00,A,42.52527166666667,N,-70.86952333333333,W,1.7,180.2,221020,14.9,W,D,10/22/2020 17:18:47.959250
171848.00,A,42.525265,N,-70.86952333333333,W,1.6,180.7,221020,14.9,W,D,10/22/2020 17:18:48.959573
171849.00,A,42.52525833333333,N,-70.869525,W,1.5,184.4,221020,14.9,W,D,10/22/2020 17:18:49.957907
171850.00,A,42.52525333333333,N,-70.86952666666667,W,1.3,188.8,221020,14.9,W,D,10/22/2020 17:18:50.959229
171851.00,A,42.52524833333333,N,-70.86952833333334,W,1.3,190.9,221020,14.9,W,D,10/22/2020 17:18:51.959552
171852.00,A,42.52524666666667,N,-70.86953,W,1.3,192.5,221020,14.9,W,D,10/22/2020 17:18:52.960875
171853.00,A,42.52524,N,-70.86953333333334,W,1.3,191.3,221020,14.9,W,D,10/22/2020 17:18:53.960202
171854.00,A,42.525235,N,-70.869535,W,1.2,194.1,221020,14.9,W,D,10/22/2020 17:18:54.960528
171856.00,A,42.52522166666667,N,-70.86954,W,1.2,196.6,221020,14.9,W,D,10/22/2020 17:18:56.960182
171857.00,A,42.525216666666665,N,-70.86954166666666,W,1.2,198.3,221020,14.9,W,D,10/22/2020 17:18:57.960513
171858.00,A,42.525211666666664,N,-70.86954333333334,W,1.1,199.1,221020,14.9,W,D,10/22/2020 17:18:58.961828
171859.00,A,42.52520666666667,N,-70.86954666666666,W,1.1,203.8,221020,14.9,W,D,10/22/2020 17:18:59.961157
171900.00,A,42.52520166666667,N,-70.86954833333333,W,1.1,204.9,221020,14.9,W,D,10/22/2020 17:19:00.965470
171901.00,A,42.525196666666666,N,-70.86955333333333,W,1.0,209.4,221020,14.9,W,D,10/22/2020 17:19:01.959813
171902.00,A,42.525193333333334,N,-70.86955666666667,W,1.0,210.9,221020,14.9,W,D,10/22/2020 17:19:02.960135
171903.00,A,42.52519,N,-70.86956,W,0.9,211.0,221020,14.9,W,D,10/22/2020 17:19:03.960462
171904.00,A,42.525185,N,-70.869565,W,1.0,212.1,221020,14.9,W,D,10/22/2020 17:19:04.959792
171905.00,A,42.52517666666667,N,-70.86957,W,1.0,214.2,221020,14.9,W,D,10/22/2020 17:19:05.960115
171906.00,A,42.52516833333333,N,-70.86957333333334,W,1.0,214.3,221020,14.9,W,D,10/22/2020 17:19:06.960440
171907.00,A,42.52516333333333,N,-70.86957666666666,W,1.0,216.3,221020,14.9,W,D,10/22/2020 17:19:07.959768
171909.00,A,42.525151666666666,N,-70.869585,W,0.9,220.4,221020,14.9,W,D,10/22/2020 17:19:09.960421
171910.00,A,42.525153333333336,N,-70.869585,W,0.8,220.0,221020,14.9,W,D,10/22/2020 17:19:10.959746
171911.00,A,42.52515,N,-70.86958666666666,W,0.8,220.9,221020,14.9,W,D,10/22/2020 17:19:11.960071
171912.00,A,42.525148333333334,N,-70.86959,W,0.8,221.7,221020,14.9,W,D,10/22/2020 17:19:12.960396
171913.00,A,42.525145,N,-70.869595,W,0.8,229.3,221020,14.9,W,D,10/22/2020 17:19:13.957729
171914.00,A,42.52514333333333,N,-70.86960166666667,W,0.8,228.3,221020,14.9,W,D,10/22/2020 17:19:14.960050
171916.00,A,42.52513666666667,N,-70.869615,W,0.8,231.9,221020,14.9,W,D,10/22/2020 17:19:17.023533
171917.00,A,42.525133333333336,N,-70.86961666666667,W,0.8,228.4,221020,14.9,W,D,10/22/2020 17:19:17.960028
171918.00,A,42.52513,N,-70.86961833333334,W,0.8,229.9,221020,14.9,W,D,10/22/2020 17:19:18.960352
171919.00,A,42.525125,N,-70.86962,W,0.6,226.2,221020,14.9,W,D,10/22/2020 17:19:19.960677
171920.00,A,42.525121666666664,N,-70.86962333333334,W,0.8,227.3,221020,14.9,W,D,10/22/2020 17:19:20.960004
171921.00,A,42.52511833333333,N,-70.86963,W,0.8,232.1,221020,14.9,W,D,10/22/2020 17:19:21.960330
171923.00,A,42.52511666666667,N,-70.86964,W,0.6,235.6,221020,14.9,W,D,10/22/2020 17:19:23.960980
171924.00,A,42.52511166666667,N,-70.86965166666667,W,0.9,241.5,221020,14.9,W,D,10/22/2020 17:19:24.960309
171925.00,A,42.52511,N,-70.86965333333333,W,0.8,237.2,221020,14.9,W,D,10/22/2020 17:19:25.960634
171926.00,A,42.52511166666667,N,-70.86965833333333,W,0.8,238.0,221020,14.9,W,D,10/22/2020 17:19:26.941011
171927.00,A,42.52511,N,-70.86965833333333,W,0.6,237.5,221020,14.9,W,D,10/22/2020 17:19:27.942337
171928.00,A,42.52511166666667,N,-70.86966166666667,W,0.8,245.2,221020,14.9,W,D,10/22/2020 17:19:28.960612
171929.00,A,42.52511333333333,N,-70.869665,W,0.6,246.6,221020,14.9,W,D,10/22/2020 17:19:29.960936
171930.00,A,42.52511333333333,N,-70.869665,W,0.6,243.6,221020,14.9,W,D,10/22/2020 17:19:30.960266
171931.00,A,42.52511,N,-70.86967166666666,W,0.8,238.9,221020,14.9,W,D,10/22/2020 17:19:31.960590
171932.00,A,42.525106666666666,N,-70.869675,W,0.9,236.8,221020,14.9,W,D,10/22/2020 17:19:32.960914
171933.00,A,42.525101666666664,N,-70.86968333333333,W,1.0,227.4,221020,14.9,W,D,10/22/2020 17:19:33.961240
171934.00,A,42.52509666666667,N,-70.86969,W,1.1,225.3,221020,14.9,W,D,10/22/2020 17:19:34.960568
171935.00,A,42.52509166666667,N,-70.86969333333333,W,1.0,213.8,221020,14.9,W,D,10/22/2020 17:19:35.960894
171936.00,A,42.52508666666667,N,-70.86969666666667,W,1.1,209.2,221020,14.9,W,D,10/22/2020 17:19:36.961218
171937.00,A,42.525081666666665,N,-70.86969833333333,W,1.1,200.9,221020,14.9,W,D,10/22/2020 17:19:37.960548
171938.00,A,42.52508,N,-70.86969833333333,W,1.1,197.6,221020,14.9,W,D,10/22/2020 17:19:38.940925
171939.00,A,42.525075,N,-70.8697,W,1.1,197.2,221020,14.9,W,D,10/22/2020 17:19:39.943246
171940.00,A,42.52507,N,-70.8697,W,1.1,188.0,221020,14.9,W,D,10/22/2020 17:19:40.958529
171941.00,A,42.525063333333335,N,-70.86969833333333,W,1.1,189.1,221020,14.9,W,D,10/22/2020 17:19:41.960849
171942.00,A,42.525056666666664,N,-70.86969666666667,W,1.1,186.1,221020,14.9,W,D,10/22/2020 17:19:42.961174
171943.00,A,42.52505166666667,N,-70.869695,W,1.1,181.0,221020,14.9,W,D,10/22/2020 17:19:43.961503
171944.00,A,42.525045,N,-70.86969333333333,W,1.1,173.4,221020,14.9,W,D,10/22/2020 17:19:44.960827
171945.00,A,42.52504,N,-70.86969,W,1.1,166.3,221020,14.9,W,D,10/22/2020 17:19:45.961153
171946.00,A,42.525036666666665,N,-70.86968666666667,W,1.1,158.1,221020,14.9,W,D,10/22/2020 17:19:46.961477
171947.00,A,42.52503166666666,N,-70.86968333333333,W,1.1,153.1,221020,14.9,W,D,10/22/2020 17:19:47.940859
171949.00,A,42.525025,N,-70.86967333333334,W,0.9,142.1,221020,14.9,W,D,10/22/2020 17:19:49.960459
171950.00,A,42.52502833333333,N,-70.86966666666666,W,0.8,129.7,221020,14.9,W,D,10/22/2020 17:19:50.960783
171951.00,A,42.52503166666666,N,-70.86966,W,0.8,116.2,221020,14.9,W,D,10/22/2020 17:19:51.943157
171952.00,A,42.52503333333333,N,-70.869655,W,0.6,107.2,221020,14.9,W,D,10/22/2020 17:19:52.939491
171953.00,A,42.525038333333335,N,-70.86964833333333,W,0.6,94.7,221020,14.9,W,D,10/22/2020 17:19:53.941811
171954.00,A,42.52504166666667,N,-70.86964333333333,W,0.6,81.6,221020,14.9,W,D,10/22/2020 17:19:54.943136
171955.00,A,42.525045,N,-70.86964,W,0.6,74.6,221020,14.9,W,D,10/22/2020 17:19:55.941464
171956.00,A,42.525045,N,-70.86963666666666,W,0.6,65.9,221020,14.9,W,D,10/22/2020 17:19:56.941790
171957.00,A,42.525045,N,-70.86963333333334,W,0.6,61.9,221020,14.9,W,D,10/22/2020 17:19:57.944110
171958.00,A,42.525045,N,-70.86963166666666,W,0.6,53.1,221020,14.9,W,D,10/22/2020 17:19:58.941442
171959.00,A,42.52504666666667,N,-70.86963166666666,W,0.8,39.4,221020,14.9,W,D,10/22/2020 17:19:59.941768
172000.00,A,42.52504833333333,N,-70.86963166666666,W,0.8,23.1,221020,14.9,W,D,10/22/2020 17:20:00.944087
172001.00,A,42.525045,N,-70.869635,W,0.8,10.2,221020,14.9,W,D,10/22/2020 17:20:01.941421
172002.00,A,42.52504833333333,N,-70.869635,W,1.0,11.8,221020,14.9,W,D,10/22/2020 17:20:02.941745
172003.00,A,42.52505333333333,N,-70.86963166666666,W,1.1,10.6,221020,14.9,W,D,10/22/2020 17:20:03.944065
172004.00,A,42.525058333333334,N,-70.86962666666666,W,1.2,10.4,221020,14.9,W,D,10/22/2020 17:20:04.941402
172005.00,A,42.525061666666666,N,-70.869625,W,1.3,4.2,221020,14.9,W,D,10/22/2020 17:20:05.941725
172006.00,A,42.52506833333333,N,-70.869625,W,1.3,2.0,221020,14.9,W,D,10/22/2020 17:20:06.944044
172007.00,A,42.52507666666666,N,-70.86962666666666,W,1.5,2.8,221020,14.9,W,D,10/22/2020 17:20:08.034131
172008.00,A,42.525088333333336,N,-70.869625,W,1.7,359.3,221020,14.9,W,D,10/22/2020 17:20:08.941702
172009.00,A,42.525103333333334,N,-70.86962833333334,W,1.8,356.1,221020,14.9,W,D,10/22/2020 17:20:09.944022
172010.00,A,42.52511333333333,N,-70.86962666666666,W,1.8,357.3,221020,14.9,W,D,10/22/2020 17:20:10.939360
172011.00,A,42.52512333333333,N,-70.86962833333334,W,1.8,357.8,221020,14.9,W,D,10/22/2020 17:20:11.941680
172012.00,A,42.525135,N,-70.86962833333334,W,1.9,359.0,221020,14.9,W,D,10/22/2020 17:20:12.961954
172013.00,A,42.525146666666664,N,-70.869625,W,1.9,2.6,221020,14.9,W,D,10/22/2020 17:20:13.941333
172014.00,A,42.525155,N,-70.869625,W,1.8,4.4,221020,14.9,W,D,10/22/2020 17:20:14.941659
172015.00,A,42.52516333333333,N,-70.869625,W,1.8,7.1,221020,14.9,W,D,10/22/2020 17:20:15.944977
172016.00,A,42.52517,N,-70.86962333333334,W,1.7,6.6,221020,14.9,W,D,10/22/2020 17:20:16.942308
172017.00,A,42.525175,N,-70.86962333333334,W,1.5,5.4,221020,14.9,W,D,10/22/2020 17:20:17.941639
172018.00,A,42.52518333333333,N,-70.86962166666666,W,1.5,5.6,221020,14.9,W,D,10/22/2020 17:20:18.941965
172019.00,A,42.52518833333333,N,-70.86962,W,1.3,6.4,221020,14.9,W,D,10/22/2020 17:20:19.944281
172020.00,A,42.525193333333334,N,-70.86961666666667,W,1.3,11.2,221020,14.9,W,D,10/22/2020 17:20:20.942611
172021.00,A,42.525196666666666,N,-70.86961333333333,W,1.3,14.8,221020,14.9,W,D,10/22/2020 17:20:21.941942
172022.00,A,42.525198333333336,N,-70.86961166666667,W,1.2,17.3,221020,14.9,W,D,10/22/2020 17:20:22.943262
172023.00,A,42.525198333333336,N,-70.86960833333333,W,1.0,25.9,221020,14.9,W,D,10/22/2020 17:20:23.942590
172024.00,A,42.52520166666667,N,-70.86960833333333,W,1.0,20.4,221020,14.9,W,D,10/22/2020 17:20:24.944909
172025.00,A,42.525205,N,-70.86960833333333,W,0.9,22.2,221020,14.9,W,D,10/22/2020 17:20:25.944237
172026.00,A,42.525205,N,-70.86960833333333,W,0.8,24.1,221020,14.9,W,D,10/22/2020 17:20:26.942569
172027.00,A,42.52521,N,-70.86961,W,0.8,20.5,221020,14.9,W,D,10/22/2020 17:20:27.941896
172028.00,A,42.52521333333333,N,-70.86961,W,0.6,15.9,221020,14.9,W,D,10/22/2020 17:20:28.944217
172029.00,A,42.525215,N,-70.869615,W,0.6,6.6,221020,14.9,W,D,10/22/2020 17:20:29.942548
172030.00,A,42.52522,N,-70.86961333333333,W,0.6,5.2,221020,14.9,W,D,10/22/2020 17:20:30.942872
172031.00,A,42.52522333333334,N,-70.869615,W,0.6,6.3,221020,14.9,W,D,10/22/2020 17:20:31.944195
172032.00,A,42.52522333333334,N,-70.869615,W,0.6,5.0,221020,14.9,W,D,10/22/2020 17:20:32.942525
172033.00,A,42.525218333333335,N,-70.869625,W,0.5,354.9,221020,14.9,W,D,10/22/2020 17:20:34.041585
172034.00,A,42.52522,N,-70.86962333333334,W,0.5,359.4,221020,14.9,W,D,10/22/2020 17:20:34.945169
172035.00,A,42.52522,N,-70.86962333333334,W,0.5,354.8,221020,14.9,W,D,10/22/2020 17:20:35.942503
172036.00,A,42.52522,N,-70.86962166666666,W,0.5,350.6,221020,14.9,W,D,10/22/2020 17:20:36.942827
172037.00,A,42.52522,N,-70.86962166666666,W,0.5,348.1,221020,14.9,W,D,10/22/2020 17:20:37.945149
172038.00,A,42.52522166666667,N,-70.86962166666666,W,0.5,344.6,221020,14.9,W,D,10/22/2020 17:20:38.942480
172040.00,A,42.52522166666667,N,-70.86962166666666,W,0.5,349.2,221020,14.9,W,D,10/22/2020 17:20:40.945126
172041.00,A,42.52522,N,-70.86962333333334,W,0.5,348.5,221020,14.9,W,D,10/22/2020 17:20:41.942460
172042.00,A,42.52522,N,-70.86962333333334,W,0.4,345.9,221020,14.9,W,D,10/22/2020 17:20:42.942784
172043.00,A,42.52522166666667,N,-70.86962,W,0.4,345.0,221020,14.9,W,D,10/22/2020 17:20:43.940116
172044.00,A,42.52522333333334,N,-70.86962,W,0.4,341.4,221020,14.9,W,D,10/22/2020 17:20:44.945428
172045.00,A,42.52522333333334,N,-70.86961833333334,W,0.4,338.2,221020,14.9,W,D,10/22/2020 17:20:45.942762
172046.00,A,42.525225,N,-70.86961666666667,W,0.5,333.4,221020,14.9,W,D,10/22/2020 17:20:46.941093
172047.00,A,42.525225,N,-70.86961666666667,W,0.5,332.8,221020,14.9,W,D,10/22/2020 17:20:47.945407
172048.00,A,42.525225,N,-70.86961666666667,W,0.4,334.7,221020,14.9,W,D,10/22/2020 17:20:48.943738
172049.00,A,42.525225,N,-70.86961666666667,W,0.5,329.3,221020,14.9,W,D,10/22/2020 17:20:49.941070
172050.00,A,42.525225,N,-70.86961833333334,W,0.5,330.2,221020,14.9,W,D,10/22/2020 17:20:50.945385
172051.00,A,42.525225,N,-70.86961833333334,W,0.4,330.4,221020,14.9,W,D,10/22/2020 17:20:51.942720
172052.00,A,42.525225,N,-70.86961833333334,W,0.4,330.1,221020,14.9,W,D,10/22/2020 17:20:52.941048
172053.00,A,42.525225,N,-70.86961833333334,W,0.4,324.5,221020,14.9,W,D,10/22/2020 17:20:53.945363
172054.00,A,42.525225,N,-70.86961833333334,W,0.4,327.1,221020,14.9,W,D,10/22/2020 17:20:54.942696
172055.00,A,42.52522666666667,N,-70.86961666666667,W,0.4,320.0,221020,14.9,W,D,10/22/2020 17:20:55.941027
172056.00,A,42.52522666666667,N,-70.86961666666667,W,0.5,318.5,221020,14.9,W,D,10/22/2020 17:20:56.945344
172057.00,A,42.52522833333333,N,-70.86961666666667,W,0.5,313.2,221020,14.9,W,D,10/22/2020 17:20:57.943672
172058.00,A,42.52523,N,-70.869615,W,0.5,310.8,221020,14.9,W,D,10/22/2020 17:20:58.941005
172100.00,A,42.52523166666667,N,-70.869615,W,0.5,310.9,221020,14.9,W,D,10/22/2020 17:21:00.943649
172101.00,A,42.52523333333333,N,-70.869615,W,0.4,311.1,221020,14.9,W,D,10/22/2020 17:21:01.940983
172102.00,A,42.525235,N,-70.86961666666667,W,0.4,309.9,221020,14.9,W,D,10/22/2020 17:21:02.945297
172103.00,A,42.525236666666665,N,-70.86961666666667,W,0.5,308.7,221020,14.9,W,D,10/22/2020 17:21:03.943627
172104.00,A,42.525238333333334,N,-70.86961666666667,W,0.5,305.4,221020,14.9,W,D,10/22/2020 17:21:04.940962
172105.00,A,42.525238333333334,N,-70.86961666666667,W,0.5,303.9,221020,14.9,W,D,10/22/2020 17:21:05.954253
172106.00,A,42.52524,N,-70.86961833333334,W,0.5,303.7,221020,14.9,W,D,10/22/2020 17:21:06.944603
172107.00,A,42.525241666666666,N,-70.86961833333334,W,0.5,300.1,221020,14.9,W,D,10/22/2020 17:21:07.940939
172108.00,A,42.525241666666666,N,-70.86962,W,0.5,302.3,221020,14.9,W,D,10/22/2020 17:21:08.946251
172109.00,A,42.525243333333336,N,-70.86962,W,0.5,299.6,221020,14.9,W,D,10/22/2020 17:21:09.943583
172110.00,A,42.525245,N,-70.86962166666666,W,0.4,301.8,221020,14.9,W,D,10/22/2020 17:21:10.940916
172111.00,A,42.525245,N,-70.86962333333334,W,0.4,301.1,221020,14.9,W,D,10/22/2020 17:21:11.946229
172112.00,A,42.52524666666667,N,-70.86962333333334,W,0.4,300.4,221020,14.9,W,D,10/22/2020 17:21:12.943562
172113.00,A,42.52524666666667,N,-70.869625,W,0.5,297.9,221020,14.9,W,D,10/22/2020 17:21:13.940898
172114.00,A,42.52524833333333,N,-70.86962666666666,W,0.5,294.7,221020,14.9,W,D,10/22/2020 17:21:14.946206
172115.00,A,42.52525,N,-70.86962833333334,W,0.4,285.4,221020,14.9,W,D,10/22/2020 17:21:15.943540
172116.00,A,42.52525166666667,N,-70.86962833333334,W,0.4,257.0,221020,14.9,W,D,10/22/2020 17:21:16.941871
172117.00,A,42.52525166666667,N,-70.86963,W,0.5,242.2,221020,14.9,W,D,10/22/2020 17:21:17.946185
