date,time,wavelength1,bb_470_raw,wavelength2,bb_532_raw,wavelength3,bb_650_raw,wavelength4,datetime
10/22/20,10:18:11,470,119,532,136,650,172,521,10/22/2020 17:19:54.670863
10/22/20,10:18:12,470,114,532,146,650,162,521,10/22/2020 17:19:55.806825
10/22/20,10:18:13,470,116,532,130,650,160,521,10/22/2020 17:19:56.922841
10/22/20,10:18:14,470,117,532,130,650,176,521,10/22/2020 17:19:58.065785
10/22/20,10:18:15,470,116,532,170,650,163,521,10/22/2020 17:19:59.197759
10/22/20,10:18:16,470,121,532,131,650,161,521,10/22/2020 17:20:00.322751
10/22/20,10:18:17,470,117,532,136,650,167,521,10/22/2020 17:20:01.457714
10/22/20,10:18:19,470,120,532,142,650,175,521,10/22/2020 17:20:02.586696
10/22/20,10:18:20,470,119,532,142,650,177,521,10/22/2020 17:20:03.727645
10/22/20,10:18:21,470,122,532,138,650,177,521,10/22/2020 17:20:04.849646
10/22/20,10:18:22,470,120,532,152,650,170,521,10/22/2020 17:20:05.982616
10/22/20,10:18:23,470,126,532,146,650,167,521,10/22/2020 17:20:07.117580
10/22/20,10:18:24,470,119,532,142,650,189,521,10/22/2020 17:20:08.237585
10/22/20,10:18:25,470,130,532,156,650,170,521,10/22/2020 17:20:09.371554
10/22/20,10:18:27,470,119,532,135,650,177,521,10/22/2020 17:20:10.518486
10/22/20,10:18:28,470,120,532,150,650,177,521,10/22/2020 17:20:11.626524
10/22/20,10:18:29,470,124,532,149,650,187,522,10/22/2020 17:20:12.766474
10/22/20,10:18:30,470,123,532,149,650,171,522,10/22/2020 17:20:13.897452
10/22/20,10:18:31,470,125,532,147,650,179,522,10/22/2020 17:20:15.022442
10/22/20,10:18:32,470,122,532,147,650,189,522,10/22/2020 17:20:16.157407
10/22/20,10:18:33,470,119,532,148,650,188,522,10/22/2020 17:20:17.291377
10/22/20,10:18:34,470,116,532,147,650,181,522,10/22/2020 17:20:18.420358
10/22/20,10:18:36,470,122,532,148,650,175,522,10/22/2020 17:20:19.560309
10/22/20,10:18:37,470,126,532,146,650,175,522,10/22/2020 17:20:20.783040
10/22/20,10:18:38,470,119,532,139,650,171,522,10/22/2020 17:20:21.919002
10/22/20,10:18:39,470,122,532,145,650,173,522,10/22/2020 17:20:22.943262
10/22/20,10:18:40,470,122,532,150,650,175,522,10/22/2020 17:20:24.128094
10/22/20,10:18:41,470,120,532,142,650,171,522,10/22/2020 17:20:25.212199
10/22/20,10:18:42,470,121,532,134,650,166,522,10/22/2020 17:20:26.338186
10/22/20,10:18:43,470,119,532,153,650,170,522,10/22/2020 17:20:27.474150
10/22/20,10:18:45,470,116,532,144,650,177,522,10/22/2020 17:20:28.608117
10/22/20,10:18:46,470,117,532,138,650,171,522,10/22/2020 17:20:29.823865
10/22/20,10:18:47,470,118,532,143,650,191,522,10/22/2020 17:20:30.866076
10/22/20,10:18:48,470,123,532,142,650,177,522,10/22/2020 17:20:32.099778
10/22/20,10:18:49,470,116,532,149,650,167,522,10/22/2020 17:20:33.122044
10/22/20,10:18:50,470,114,532,133,650,165,522,10/22/2020 17:20:34.253021
10/22/20,10:18:51,470,119,532,146,650,169,522,10/22/2020 17:20:35.392973
10/22/20,10:18:53,470,124,532,136,650,164,522,10/22/2020 17:20:36.521957
10/22/20,10:18:54,470,119,532,129,650,165,522,10/22/2020 17:20:37.646946
10/22/20,10:18:55,470,118,532,142,650,162,522,10/22/2020 17:20:38.783905
10/22/20,10:18:56,470,124,532,131,650,177,522,10/22/2020 17:20:39.917874
10/22/20,10:18:57,470,120,532,137,650,174,522,10/22/2020 17:20:41.039876
10/22/20,10:18:58,470,123,532,136,650,167,522,10/22/2020 17:20:42.270583
10/22/20,10:18:59,470,121,532,139,650,168,522,10/22/2020 17:20:43.317781
10/22/20,10:19:00,470,111,532,137,650,173,522,10/22/2020 17:20:44.428811
10/22/20,10:19:02,470,115,532,138,650,184,522,10/22/2020 17:20:45.570756
10/22/20,10:19:03,470,113,532,139,650,172,522,10/22/2020 17:20:46.698742
10/22/20,10:19:04,470,121,532,136,650,176,522,10/22/2020 17:20:47.912496
10/22/20,10:19:05,470,113,532,143,650,176,523,10/22/2020 17:20:48.955705
10/22/20,10:19:06,470,124,532,133,650,174,523,10/22/2020 17:20:50.091668
10/22/20,10:19:07,470,121,532,144,650,175,523,10/22/2020 17:20:51.211673
10/22/20,10:19:08,470,114,532,142,650,164,523,10/22/2020 17:20:52.353620
10/22/20,10:19:09,470,119,532,138,650,173,523,10/22/2020 17:20:53.481604
10/22/20,10:19:11,470,124,532,139,650,169,523,10/22/2020 17:20:54.615572
10/22/20,10:19:12,470,125,532,143,650,166,523,10/22/2020 17:20:55.735577
10/22/20,10:19:13,470,120,532,145,650,177,523,10/22/2020 17:20:56.975263
10/22/20,10:19:14,470,123,532,146,650,177,523,10/22/2020 17:20:58.108233
10/22/20,10:19:15,470,116,532,130,650,179,523,10/22/2020 17:20:59.137481
10/22/20,10:19:16,470,587,532,495,650,820,523,10/22/2020 17:21:00.266460
10/22/20,10:19:17,470,122,532,146,650,176,523,10/22/2020 17:21:01.405416
10/22/20,10:19:19,470,127,532,144,650,180,523,10/22/2020 17:21:02.529410
10/22/20,10:19:20,470,124,532,130,650,172,523,10/22/2020 17:21:03.771089
10/22/20,10:19:21,470,125,532,150,650,171,523,10/22/2020 17:21:04.792358
10/22/20,10:19:22,470,120,532,143,650,176,523,10/22/2020 17:21:05.918347
10/22/20,10:19:23,470,122,532,134,650,163,523,10/22/2020 17:21:07.051320
10/22/20,10:19:24,470,122,532,143,650,170,523,10/22/2020 17:21:08.195260
10/22/20,10:19:25,470,120,532,139,650,165,523,10/22/2020 17:21:09.416992
10/22/20,10:19:26,470,123,532,150,650,167,523,10/22/2020 17:21:10.443248
10/22/20,10:19:28,470,135,532,145,650,178,523,10/22/2020 17:21:11.673958
10/22/20,10:19:29,470,123,532,139,650,172,523,10/22/2020 17:21:12.717167
10/22/20,10:19:30,470,122,532,142,650,178,523,10/22/2020 17:21:13.836176
10/22/20,10:19:31,470,121,532,143,650,167,523,10/22/2020 17:21:14.973136
10/22/20,10:19:32,470,118,532,163,650,171,523,10/22/2020 17:21:16.106107
10/22/20,10:19:33,470,156,532,144,650,179,523,10/22/2020 17:21:17.228106
10/22/20,10:19:34,470,120,532,143,650,174,523,10/22/2020 17:21:18.667257
10/22/20,10:19:35,470,127,532,147,650,171,523,10/22/2020 17:21:19.493049
10/22/20,10:19:37,470,132,532,141,650,177,523,10/22/2020 17:21:20.622031
10/22/20,10:19:38,470,121,532,143,650,180,524,10/22/2020 17:21:21.755011
10/22/20,10:19:39,470,126,532,142,650,175,524,10/22/2020 17:21:22.896947
10/22/20,10:19:40,470,125,532,149,650,175,524,10/22/2020 17:21:24.024930
10/22/20,10:19:41,470,123,532,146,650,176,524,10/22/2020 17:21:25.237689
10/22/20,10:19:42,470,125,532,143,650,177,524,10/22/2020 17:21:26.286883
10/22/20,10:19:43,470,124,532,147,650,168,524,10/22/2020 17:21:27.414866
10/22/20,10:19:45,470,124,532,146,650,167,524,10/22/2020 17:21:28.538860
10/22/20,10:19:46,470,121,532,127,650,175,524,10/22/2020 17:21:29.686793
10/22/20,10:19:47,470,119,532,146,650,171,524,10/22/2020 17:21:30.896560
10/22/20,10:19:48,470,121,532,147,650,173,524,10/22/2020 17:21:31.936774
10/22/20,10:19:49,470,120,532,136,650,175,524,10/22/2020 17:21:33.072737
10/22/20,10:19:50,470,123,532,146,650,182,524,10/22/2020 17:21:34.203715
10/22/20,10:19:51,470,126,532,151,650,185,524,10/22/2020 17:21:35.326710
10/22/20,10:19:52,470,117,532,137,650,173,524,10/22/2020 17:21:36.452700
10/22/20,10:19:54,470,127,532,157,650,172,524,10/22/2020 17:21:37.593649
10/22/20,10:19:55,470,126,532,142,650,165,524,10/22/2020 17:21:38.731607
10/22/20,10:19:56,470,120,532,146,650,167,524,10/22/2020 17:21:39.940373
10/22/20,10:19:57,470,132,532,147,650,175,524,10/22/2020 17:21:40.980592
10/22/20,10:19:58,470,119,532,141,650,166,524,10/22/2020 17:21:42.119545
10/22/20,10:19:59,470,122,532,141,650,175,524,10/22/2020 17:21:43.245536
10/22/20,10:20:00,470,126,532,140,650,168,524,10/22/2020 17:21:44.375513
10/22/20,10:20:02,470,125,532,143,650,178,524,10/22/2020 17:21:45.509481
10/22/20,10:20:03,470,124,532,151,650,179,524,10/22/2020 17:21:46.636469
10/22/20,10:20:04,470,119,532,148,650,202,524,10/22/2020 17:21:47.774425
10/22/20,10:20:05,470,121,532,145,650,177,524,10/22/2020 17:21:48.900416
10/22/20,10:20:06,470,123,532,148,650,198,524,10/22/2020 17:21:50.024409
10/22/20,10:20:07,470,123,532,142,650,179,524,10/22/2020 17:21:51.154390
10/22/20,10:20:08,470,126,532,149,650,176,524,10/22/2020 17:21:52.293342
10/22/20,10:20:09,470,123,532,150,650,177,524,10/22/2020 17:21:53.414346
10/22/20,10:20:11,470,127,532,147,650,178,525,10/22/2020 17:21:54.553297
10/22/20,10:20:12,470,124,532,145,650,182,524,10/22/2020 17:21:55.688264
10/22/20,10:20:13,470,125,532,150,650,178,524,10/22/2020 17:21:56.822232
10/22/20,10:20:14,470,126,532,154,650,174,524,10/22/2020 17:21:57.947225
10/22/20,10:20:15,470,128,532,151,650,187,524,10/22/2020 17:21:59.176935
10/22/20,10:20:16,470,128,532,148,650,190,524,10/22/2020 17:22:00.199201
10/22/20,10:20:17,470,129,532,161,650,186,525,10/22/2020 17:22:01.334174
10/22/20,10:20:18,470,127,532,136,650,182,524,10/22/2020 17:22:02.470128
10/22/20,10:20:20,470,126,532,163,650,182,525,10/22/2020 17:22:03.609084
10/22/20,10:20:21,470,129,532,150,650,191,525,10/22/2020 17:22:04.734075
10/22/20,10:20:22,470,130,532,146,650,185,524,10/22/2020 17:22:05.865053
10/22/20,10:20:23,470,131,532,150,650,187,525,10/22/2020 17:22:07.007994
10/22/20,10:20:24,470,122,532,147,650,184,525,10/22/2020 17:22:08.123012
10/22/20,10:20:25,470,128,532,158,650,183,525,10/22/2020 17:22:09.260973
10/22/20,10:20:26,470,132,532,146,650,192,525,10/22/2020 17:22:10.424860
10/22/20,10:20:28,470,122,532,144,650,178,525,10/22/2020 17:22:11.508960
10/22/20,10:20:29,470,122,532,152,650,182,525,10/22/2020 17:22:12.642929
10/22/20,10:20:30,470,123,532,140,650,190,525,10/22/2020 17:22:13.779886
10/22/20,10:20:31,470,121,532,144,650,177,525,10/22/2020 17:22:14.903884
10/22/20,10:20:32,470,119,532,146,650,171,525,10/22/2020 17:22:16.115641
10/22/20,10:20:33,470,123,532,147,650,174,525,10/22/2020 17:22:17.176804
10/22/20,10:20:34,470,120,532,140,650,172,525,10/22/2020 17:22:18.313763
10/22/20,10:20:35,470,123,532,143,650,167,525,10/22/2020 17:22:19.523529
10/22/20,10:20:37,470,123,532,143,650,171,525,10/22/2020 17:22:20.563747
10/22/20,10:20:38,470,125,532,144,650,184,525,10/22/2020 17:22:21.709684
10/22/20,10:20:39,470,122,532,141,650,169,525,10/22/2020 17:22:22.819713
10/22/20,10:20:40,470,120,532,143,650,177,525,10/22/2020 17:22:23.953683
10/22/20,10:20:41,470,121,532,144,650,169,525,10/22/2020 17:22:25.094632
10/22/20,10:20:42,470,124,532,148,650,172,525,10/22/2020 17:22:26.217628
10/22/20,10:20:43,470,123,532,147,650,172,525,10/22/2020 17:22:27.359576
10/22/20,10:20:44,470,122,532,135,650,177,525,10/22/2020 17:22:28.490551
10/22/20,10:20:46,470,120,532,146,650,179,525,10/22/2020 17:22:29.603574
10/22/20,10:20:47,470,121,532,150,650,173,525,10/22/2020 17:22:30.740535
10/22/20,10:20:48,470,121,532,154,650,179,525,10/22/2020 17:22:31.881484
10/22/20,10:20:49,470,119,532,134,650,186,525,10/22/2020 17:22:33.015450
10/22/20,10:20:50,470,130,532,149,650,173,525,10/22/2020 17:22:34.134459
10/22/20,10:20:51,470,121,532,145,650,166,525,10/22/2020 17:22:35.275411
10/22/20,10:20:52,470,121,532,147,650,178,525,10/22/2020 17:22:36.405387
10/22/20,10:20:54,470,126,532,143,650,192,525,10/22/2020 17:22:37.530378
10/22/20,10:20:55,470,121,532,137,650,172,526,10/22/2020 17:22:38.657363
10/22/20,10:20:56,470,121,532,146,650,176,526,10/22/2020 17:22:39.800309
10/22/20,10:20:57,470,127,532,138,650,167,526,10/22/2020 17:22:40.914331
10/22/20,10:20:58,470,118,532,140,650,171,525,10/22/2020 17:22:42.054282
10/22/20,10:20:59,470,122,532,142,650,176,525,10/22/2020 17:22:43.189246
10/22/20,10:21:00,470,128,532,146,650,184,526,10/22/2020 17:22:44.303267
10/22/20,10:21:01,470,124,532,143,650,172,526,10/22/2020 17:22:45.443218
10/22/20,10:21:03,470,121,532,145,650,172,526,10/22/2020 17:22:46.580179
10/22/20,10:21:04,470,120,532,141,650,172,526,10/22/2020 17:22:47.697191
10/22/20,10:21:05,470,119,532,142,650,177,526,10/22/2020 17:22:48.835150
10/22/20,10:21:06,470,128,532,147,650,175,526,10/22/2020 17:22:49.971111
10/22/20,10:21:07,470,124,532,152,650,177,526,10/22/2020 17:22:51.103084
10/22/20,10:21:08,470,122,532,147,650,182,526,10/22/2020 17:22:52.229073
10/22/20,10:21:09,470,132,532,149,650,175,526,10/22/2020 17:22:53.363041
10/22/20,10:21:10,470,119,532,149,650,174,526,10/22/2020 17:22:54.498007
10/22/20,10:21:12,470,129,532,153,650,176,526,10/22/2020 17:22:55.617015
10/22/20,10:21:13,470,130,532,145,650,186,526,10/22/2020 17:22:56.754972
10/22/20,10:21:14,470,120,532,150,650,195,526,10/22/2020 17:22:57.890936
10/22/20,10:21:15,470,126,532,150,650,209,526,10/22/2020 17:22:59.006950
10/22/20,10:21:16,470,118,532,134,650,179,526,10/22/2020 17:23:00.146900
10/22/20,10:21:17,470,123,532,150,650,169,526,10/22/2020 17:23:01.280870
10/22/20,10:21:18,470,125,532,123,650,173,526,10/22/2020 17:23:02.402871
10/22/20,10:21:20,470,121,532,124,650,164,526,10/22/2020 17:23:03.537834
10/22/20,10:21:21,470,123,532,147,650,172,526,10/22/2020 17:23:04.671801
10/22/20,10:21:22,470,123,532,151,650,181,526,10/22/2020 17:23:05.793801
10/22/20,10:21:23,470,120,532,141,650,178,526,10/22/2020 17:23:06.928767
10/22/20,10:21:24,470,122,532,143,650,191,526,10/22/2020 17:23:08.061739
10/22/20,10:21:25,470,120,532,140,650,169,526,10/22/2020 17:23:09.198698
10/22/20,10:21:26,470,116,532,146,650,166,526,10/22/2020 17:23:10.332664
10/22/20,10:21:27,470,131,532,153,650,179,526,10/22/2020 17:23:11.455662
10/22/20,10:21:29,470,122,532,163,650,172,526,10/22/2020 17:23:12.919750
10/22/20,10:21:30,470,124,532,153,650,200,526,10/22/2020 17:23:13.715621
10/22/20,10:21:31,470,119,532,143,650,174,526,10/22/2020 17:23:14.849587
10/22/20,10:21:32,470,129,532,140,650,184,526,10/22/2020 17:23:15.984552
10/22/20,10:21:33,470,127,532,149,650,180,526,10/22/2020 17:23:17.104558
10/22/20,10:21:34,470,129,532,151,650,175,526,10/22/2020 17:23:18.248498
10/22/20,10:21:35,470,126,532,149,650,181,526,10/22/2020 17:23:19.376482
10/22/20,10:21:37,470,125,532,151,650,188,526,10/22/2020 17:23:20.503467
10/22/20,10:21:38,470,127,532,175,650,183,526,10/22/2020 17:23:21.631452
10/22/20,10:21:39,470,126,532,148,650,188,526,10/22/2020 17:23:22.771404
10/22/20,10:21:40,470,132,532,157,650,201,526,10/22/2020 17:23:23.903378
10/22/20,10:21:41,470,134,532,163,650,180,527,10/22/2020 17:23:25.027372
10/22/20,10:21:42,470,127,532,153,650,176,526,10/22/2020 17:23:26.158347
10/22/20,10:21:43,470,132,532,139,650,174,527,10/22/2020 17:23:27.305280
10/22/20,10:21:44,470,131,532,129,650,195,527,10/22/2020 17:23:28.415312
10/22/20,10:21:46,470,123,532,131,650,177,527,10/22/2020 17:23:29.556262
10/22/20,10:21:47,470,124,532,145,650,172,527,10/22/2020 17:23:30.688235
10/22/20,10:21:48,470,122,532,176,650,175,527,10/22/2020 17:23:31.812229
10/22/20,10:21:49,470,124,532,162,650,186,527,10/22/2020 17:23:33.015013
10/22/20,10:21:50,470,127,532,133,650,182,527,10/22/2020 17:23:34.077173
10/22/20,10:21:51,470,122,532,147,650,188,527,10/22/2020 17:23:35.201166
10/22/20,10:21:52,470,121,532,139,650,166,527,10/22/2020 17:23:36.334137
10/22/20,10:21:53,470,123,532,145,650,182,527,10/22/2020 17:23:37.474090
10/22/20,10:21:55,470,128,532,141,650,170,527,10/22/2020 17:23:38.615038
10/22/20,10:21:56,470,125,532,146,650,179,527,10/22/2020 17:23:39.739033
10/22/20,10:21:57,470,118,532,146,650,227,527,10/22/2020 17:23:40.881976
10/22/20,10:21:58,470,126,532,149,650,170,527,10/22/2020 17:23:41.999987
10/22/20,10:21:59,470,125,532,146,650,171,527,10/22/2020 17:23:43.128968
10/22/20,10:22:00,470,124,532,145,650,175,527,10/22/2020 17:23:44.255955
10/22/20,10:22:01,470,119,532,143,650,170,527,10/22/2020 17:23:45.397902
10/22/20,10:22:03,470,122,532,139,650,176,527,10/22/2020 17:23:46.518903
10/22/20,10:22:04,470,127,532,144,650,181,527,10/22/2020 17:23:47.651874
10/22/20,10:22:05,470,118,532,153,650,194,527,10/22/2020 17:23:48.784844
10/22/20,10:22:06,470,122,532,149,650,186,527,10/22/2020 17:23:49.910833
10/22/20,10:22:07,470,124,532,141,650,172,527,10/22/2020 17:23:51.044802
10/22/20,10:22:08,470,121,532,144,650,172,527,10/22/2020 17:23:52.179765
10/22/20,10:22:09,470,125,532,154,650,180,527,10/22/2020 17:23:53.292789
10/22/20,10:22:10,470,122,532,139,650,164,527,10/22/2020 17:23:54.431745
10/22/20,10:22:12,470,118,532,141,650,175,527,10/22/2020 17:23:55.566709
10/22/20,10:22:13,470,117,532,139,650,166,527,10/22/2020 17:23:56.691702
10/22/20,10:22:14,470,123,532,138,650,177,527,10/22/2020 17:23:57.826666
10/22/20,10:22:15,470,121,532,143,650,176,527,10/22/2020 17:23:58.959637
10/22/20,10:22:16,470,122,532,141,650,180,527,10/22/2020 17:24:00.089614
10/22/20,10:22:17,470,122,532,141,650,175,527,10/22/2020 17:24:01.227573
10/22/20,10:22:18,470,122,532,162,650,178,527,10/22/2020 17:24:02.349571
10/22/20,10:22:19,470,118,532,139,650,164,527,10/22/2020 17:24:03.484537
10/22/20,10:22:21,470,120,532,135,650,174,527,10/22/2020 17:24:04.619503
10/22/20,10:22:22,470,122,532,141,650,167,527,10/22/2020 17:24:05.745490
10/22/20,10:22:23,470,122,532,146,650,174,527,10/22/2020 17:24:06.880456
10/22/20,10:22:24,470,118,532,145,650,183,527,10/22/2020 17:24:08.000461
10/22/20,10:22:25,470,117,532,142,650,173,527,10/22/2020 17:24:09.141411
10/22/20,10:22:26,470,117,532,154,650,163,527,10/22/2020 17:24:10.279368
10/22/20,10:22:27,470,126,532,136,650,171,527,10/22/2020 17:24:11.398378
10/22/20,10:22:29,470,125,532,142,650,193,527,10/22/2020 17:24:12.535337
10/22/20,10:22:30,470,109,532,154,650,176,527,10/22/2020 17:24:13.671298
10/22/20,10:22:31,470,114,532,146,650,171,527,10/22/2020 17:24:14.789309
10/22/20,10:22:32,470,127,532,140,650,170,528,10/22/2020 17:24:15.918290
10/22/20,10:22:33,470,124,532,141,650,173,527,10/22/2020 17:24:17.054252
10/22/20,10:22:34,470,115,532,142,650,169,527,10/22/2020 17:24:18.185229
10/22/20,10:22:35,470,125,532,138,650,162,528,10/22/2020 17:24:19.310220
10/22/20,10:22:36,470,121,532,144,650,174,528,10/22/2020 17:24:20.704492
10/22/20,10:22:38,470,118,532,142,650,172,528,10/22/2020 17:24:21.581150
10/22/20,10:22:39,470,122,532,147,650,175,528,10/22/2020 17:24:22.706140
10/22/20,10:22:40,470,126,532,139,650,171,528,10/22/2020 17:24:23.840108
10/22/20,10:22:41,470,127,532,141,650,183,528,10/22/2020 17:24:24.981055
10/22/20,10:22:42,470,120,532,148,650,175,528,10/22/2020 17:24:26.106048
10/22/20,10:22:43,470,124,532,145,650,178,528,10/22/2020 17:24:27.229045
10/22/20,10:22:44,470,121,532,140,650,170,528,10/22/2020 17:24:28.364009
10/22/20,10:22:45,470,130,532,139,650,206,528,10/22/2020 17:24:29.490996
10/22/20,10:22:47,470,116,532,142,650,168,528,10/22/2020 17:24:30.619978
10/22/20,10:22:48,470,118,532,156,650,178,528,10/22/2020 17:24:31.759929
10/22/20,10:22:49,470,122,532,159,650,172,528,10/22/2020 17:24:32.890909
10/22/20,10:22:50,470,119,532,146,650,166,528,10/22/2020 17:24:34.051803
10/22/20,10:22:51,470,120,532,122,650,171,528,10/22/2020 17:24:35.154853
10/22/20,10:22:52,470,125,532,150,650,182,528,10/22/2020 17:24:36.320737
10/22/20,10:22:53,470,120,532,149,650,184,528,10/22/2020 17:24:37.420794
10/22/20,10:22:55,470,117,532,131,650,164,528,10/22/2020 17:24:38.550771
10/22/20,10:22:56,470,117,532,152,650,169,528,10/22/2020 17:24:39.681746
10/22/20,10:22:57,470,120,532,149,650,161,528,10/22/2020 17:24:40.798760
10/22/20,10:22:58,470,114,532,143,650,167,528,10/22/2020 17:24:41.936716
10/22/20,10:22:59,470,119,532,139,650,176,528,10/22/2020 17:24:43.067693
10/22/20,10:23:00,470,118,532,141,650,173,528,10/22/2020 17:24:44.196674
10/22/20,10:23:01,470,125,532,143,650,167,528,10/22/2020 17:24:45.347597
10/22/20,10:23:02,470,129,532,138,650,169,528,10/22/2020 17:24:46.471590
10/22/20,10:23:04,470,129,532,151,650,177,528,10/22/2020 17:24:47.587606
10/22/20,10:23:05,470,127,532,143,650,171,528,10/22/2020 17:24:48.756481
10/22/20,10:23:06,470,119,532,139,650,166,528,10/22/2020 17:24:49.865516
10/22/20,10:23:07,470,127,532,136,650,177,528,10/22/2020 17:24:50.996491
10/22/20,10:23:08,470,123,532,139,650,180,528,10/22/2020 17:24:52.114502
10/22/20,10:23:09,470,119,532,135,650,176,528,10/22/2020 17:24:53.242484
10/22/20,10:23:10,470,117,532,135,650,173,528,10/22/2020 17:24:54.386426
10/22/20,10:23:12,470,120,532,136,650,167,528,10/22/2020 17:24:55.506431
10/22/20,10:23:13,470,119,532,138,650,167,528,10/22/2020 17:24:56.647381
10/22/20,10:23:14,470,119,532,143,650,176,528,10/22/2020 17:24:57.777358
10/22/20,10:23:15,470,121,532,136,650,174,528,10/22/2020 17:24:58.893375
10/22/20,10:23:16,470,126,532,158,650,165,528,10/22/2020 17:25:00.032329
10/22/20,10:23:17,470,120,532,139,650,171,528,10/22/2020 17:25:01.173277
10/22/20,10:23:18,470,118,532,140,650,171,528,10/22/2020 17:25:02.286302
10/22/20,10:23:19,470,121,532,136,650,170,528,10/22/2020 17:25:03.420270
10/22/20,10:23:21,470,119,532,140,650,175,529,10/22/2020 17:25:04.567202
10/22/20,10:23:22,470,125,532,146,650,173,528,10/22/2020 17:25:05.687208
10/22/20,10:23:23,470,124,532,139,650,172,528,10/22/2020 17:25:07.246039
10/22/20,10:23:24,470,117,532,147,650,179,528,10/22/2020 17:25:07.954149
10/22/20,10:23:25,470,116,532,139,650,173,528,10/22/2020 17:25:09.081132
10/22/20,10:23:26,470,118,532,131,650,171,529,10/22/2020 17:25:10.201138
10/22/20,10:23:27,470,119,532,153,650,179,529,10/22/2020 17:25:11.331116
10/22/20,10:23:28,470,122,532,137,650,170,529,10/22/2020 17:25:12.480044
10/22/20,10:23:30,470,123,532,129,650,168,529,10/22/2020 17:25:13.605036
10/22/20,10:23:31,470,117,532,135,650,171,528,10/22/2020 17:25:14.733020
